"Observation station","Year","Month","Day","Time [Local time]","Air temperature mean [°C]","Relative humidity mean [%]","Gust speed mean [m/s]"
"Rovaniemi railway station","2024","6","17","06:00","13.7","86.6","2.8"
"Rovaniemi railway station","2024","6","17","07:00","13.6","92.1","4.2"
"Rovaniemi railway station","2024","6","17","08:00","13.5","92.4","4.4"
"Rovaniemi railway station","2024","6","17","09:00","13.8","92.5","4.8"
"Rovaniemi railway station","2024","6","17","10:00","13.8","93.3","3.1"
"Rovaniemi railway station","2024","6","17","11:00","14.2","91.2","3.3"
"Rovaniemi railway station","2024","6","17","12:00","14.9","88.3","3.2"
"Rovaniemi railway station","2024","6","17","13:00","16.1","81.1","3.4"
"Rovaniemi railway station","2024","6","17","14:00","16.8","78.6","3.9"
"Rovaniemi railway station","2024","6","17","15:00","17.1","78.1","2.7"
"Rovaniemi railway station","2024","6","17","16:00","17.5","77.5","2"
"Rovaniemi railway station","2024","6","17","17:00","18.9","70.9","4.2"
"Rovaniemi railway station","2024","6","17","18:00","18.9","67","4.9"
"Rovaniemi railway station","2024","6","17","19:00","18.9","67.6","3.9"
"Rovaniemi railway station","2024","6","17","20:00","18.8","67.8","2.6"
"Rovaniemi railway station","2024","6","17","21:00","18.2","71.2","2.5"
"Rovaniemi railway station","2024","6","17","22:00","17.8","73.4","3"
"Rovaniemi railway station","2024","6","17","23:00","17.3","76.3","3.3"
"Rovaniemi railway station","2024","6","18","00:00","16.9","79.6","2.9"
"Rovaniemi railway station","2024","6","18","01:00","16.1","83.2","3"
"Rovaniemi railway station","2024","6","18","02:00","15.9","82","3.5"
"Rovaniemi railway station","2024","6","18","03:00","15.6","81.8","2.9"
"Rovaniemi railway station","2024","6","18","04:00","15.2","81.8","2.8"
"Rovaniemi railway station","2024","6","18","05:00","15.3","77.6","2.6"
"Rovaniemi railway station","2024","6","18","06:00","15.7","73","4.5"
"Rovaniemi railway station","2024","6","18","07:00","16.2","71.2","3.2"
"Rovaniemi railway station","2024","6","18","08:00","18","67.9","2.6"
"Rovaniemi railway station","2024","6","18","09:00","20.1","61.4","4.3"
"Rovaniemi railway station","2024","6","18","10:00","20.7","60.7","5.5"
"Rovaniemi railway station","2024","6","18","11:00","20.7","62.8","5.6"
"Rovaniemi railway station","2024","6","18","12:00","20.5","63.3","6.2"
"Rovaniemi railway station","2024","6","18","13:00","19.7","65.7","6.4"
"Rovaniemi railway station","2024","6","18","14:00","18.9","73.4","6"
"Rovaniemi railway station","2024","6","18","15:00","19.5","74.1","6.2"
"Rovaniemi railway station","2024","6","18","16:00","16.2","88.2","6.2"
"Rovaniemi railway station","2024","6","18","17:00","16.6","92.3","4.5"
"Rovaniemi railway station","2024","6","18","18:00","17","93","3.1"
"Rovaniemi railway station","2024","6","18","19:00","16.8","91.7","4.1"
"Rovaniemi railway station","2024","6","18","20:00","15.9","92.5","4.7"
"Rovaniemi railway station","2024","6","18","21:00","15.7","95.5","3.2"
"Rovaniemi railway station","2024","6","18","22:00","15.5","95.7","3.8"
"Rovaniemi railway station","2024","6","18","23:00","15.3","95.3","2.9"
"Rovaniemi railway station","2024","6","19","00:00","15.1","96.1","2.8"
"Rovaniemi railway station","2024","6","19","01:00","14.9","95.1","3"
"Rovaniemi railway station","2024","6","19","02:00","14.2","96","3"
"Rovaniemi railway station","2024","6","19","03:00","13.6","95.5","2.5"
"Rovaniemi railway station","2024","6","19","04:00","13.4","95","3.2"
"Rovaniemi railway station","2024","6","19","05:00","12.6","93.2","4.1"
"Rovaniemi railway station","2024","6","19","06:00","12.7","92.8","3"
"Rovaniemi railway station","2024","6","19","07:00","12.1","92.8","4.4"
"Rovaniemi railway station","2024","6","19","08:00","12.2","90.9","4"
"Rovaniemi railway station","2024","6","19","09:00","12.2","-","-"
"Rovaniemi railway station","2024","6","19","10:00","12.2","93.1","4.4"
"Rovaniemi railway station","2024","6","19","11:00","12.8","90.3","4.1"
"Rovaniemi railway station","2024","6","19","12:00","13.1","92.6","3"
"Rovaniemi railway station","2024","6","19","13:00","13.2","95.3","4.9"
"Rovaniemi railway station","2024","6","19","14:00","14.1","89","5.7"
"Rovaniemi railway station","2024","6","19","15:00","14.6","86","4.5"
"Rovaniemi railway station","2024","6","19","16:00","15.2","81.3","5.5"
"Rovaniemi railway station","2024","6","19","17:00","16.8","70.7","7.2"
"Rovaniemi railway station","2024","6","19","18:00","17.4","66.5","6.4"
"Rovaniemi railway station","2024","6","19","19:00","18","60.8","6.7"
"Rovaniemi railway station","2024","6","19","20:00","18.2","57.5","7.7"
"Rovaniemi railway station","2024","6","19","21:00","17.2","58.7","8.2"
"Rovaniemi railway station","2024","6","19","22:00","16.3","62","7.2"
"Rovaniemi railway station","2024","6","19","23:00","15","69.1","6.2"
"Rovaniemi railway station","2024","6","20","00:00","13.5","81.1","5.4"
"Rovaniemi railway station","2024","6","20","01:00","12.7","88.4","6.5"
"Rovaniemi railway station","2024","6","20","02:00","12.8","90.3","5.9"
"Rovaniemi railway station","2024","6","20","03:00","12.9","91.1","4.6"
"Rovaniemi railway station","2024","6","20","04:00","12.7","93.2","3.3"
"Rovaniemi railway station","2024","6","20","05:00","12.8","91.8","5.2"
"Rovaniemi railway station","2024","6","20","06:00","12","88.1","6.4"
"Rovaniemi railway station","2024","6","20","07:00","11","95.4","5.8"
"Rovaniemi railway station","2024","6","20","08:00","10.9","94.9","5.3"
"Rovaniemi railway station","2024","6","20","09:00","10.9","-","-"
"Rovaniemi railway station","2024","6","20","10:00","12.4","82.3","5.9"
"Rovaniemi railway station","2024","6","20","11:00","13.4","75.1","5.5"
"Rovaniemi railway station","2024","6","20","12:00","14.3","69.1","4.7"
"Rovaniemi railway station","2024","6","20","13:00","15.6","64.1","5"
"Rovaniemi railway station","2024","6","20","14:00","16.4","60.3","5.9"
"Rovaniemi railway station","2024","6","20","15:00","18","48.9","6.9"
"Rovaniemi railway station","2024","6","20","16:00","17.9","48.3","6.5"
"Rovaniemi railway station","2024","6","20","17:00","17.3","48.8","4.5"
"Rovaniemi railway station","2024","6","20","18:00","16.7","47.8","9.4"
"Rovaniemi railway station","2024","6","20","19:00","15.8","48.3","8.4"
"Rovaniemi railway station","2024","6","20","20:00","14.6","57.3","9.8"
"Rovaniemi railway station","2024","6","20","21:00","13.9","64.6","7.1"
"Rovaniemi railway station","2024","6","20","22:00","13.3","70.1","5.6"
"Rovaniemi railway station","2024","6","20","23:00","13.2","71.3","5.3"
"Rovaniemi railway station","2024","6","21","00:00","12.6","77.8","4.9"
"Rovaniemi railway station","2024","6","21","01:00","12.2","83.2","3.6"
"Rovaniemi railway station","2024","6","21","02:00","11.7","86.3","2.4"
"Rovaniemi railway station","2024","6","21","03:00","11.3","88.2","1.6"
"Rovaniemi railway station","2024","6","21","04:00","10.7","91.7","1.4"
"Rovaniemi railway station","2024","6","21","05:00","10.2","93.9","2"
"Rovaniemi railway station","2024","6","21","06:00","10.2","93.3","2.4"
"Rovaniemi railway station","2024","6","21","07:00","10.8","90.1","1.7"
"Rovaniemi railway station","2024","6","21","08:00","13.2","75.9","3.9"
"Rovaniemi railway station","2024","6","21","09:00","14.7","67.1","4.8"
"Rovaniemi railway station","2024","6","21","10:00","14.7","65.2","5.4"
"Rovaniemi railway station","2024","6","21","11:00","15","65","5.5"
"Rovaniemi railway station","2024","6","21","12:00","15.6","61.1","7"
"Rovaniemi railway station","2024","6","21","13:00","16","57.2","7.2"
"Rovaniemi railway station","2024","6","21","14:00","15.7","60.7","6.5"
"Rovaniemi railway station","2024","6","21","15:00","16","57.9","5.8"
"Rovaniemi railway station","2024","6","21","16:00","14.8","70.1","5.9"
"Rovaniemi railway station","2024","6","21","17:00","14.1","77.2","5.2"
"Rovaniemi railway station","2024","6","21","18:00","13.6","83.1","3.4"
"Rovaniemi railway station","2024","6","21","19:00","15.1","74.8","4.4"
"Rovaniemi railway station","2024","6","21","20:00","15.4","67.3","6.5"
"Rovaniemi railway station","2024","6","21","21:00","12.9","82.3","4.6"
"Rovaniemi railway station","2024","6","21","22:00","13","84.4","3.4"
"Rovaniemi railway station","2024","6","21","23:00","12.9","86","2.8"
"Rovaniemi railway station","2024","6","22","00:00","12.5","86.8","2.7"
"Rovaniemi railway station","2024","6","22","01:00","12.1","89.9","2.5"
"Rovaniemi railway station","2024","6","22","02:00","12","90.3","2.8"
"Rovaniemi railway station","2024","6","22","03:00","11.2","89.9","3.4"
"Rovaniemi railway station","2024","6","22","04:00","10.6","92.5","2.6"
"Rovaniemi railway station","2024","6","22","05:00","10.6","91.2","3.1"
"Rovaniemi railway station","2024","6","22","06:00","10.7","83.6","5"
"Rovaniemi railway station","2024","6","22","07:00","11.1","78.8","4.5"
"Rovaniemi railway station","2024","6","22","08:00","12.5","72","5.7"
"Rovaniemi railway station","2024","6","22","09:00","12.6","72.2","5"
"Rovaniemi railway station","2024","6","22","10:00","13.3","68.7","5.1"
"Rovaniemi railway station","2024","6","22","11:00","14.3","62.7","6.3"
"Rovaniemi railway station","2024","6","22","12:00","15.4","57.1","6.2"
"Rovaniemi railway station","2024","6","22","13:00","15.8","54.3","6.5"
"Rovaniemi railway station","2024","6","22","14:00","16.6","53.8","7.4"
"Rovaniemi railway station","2024","6","22","15:00","17.1","49.6","7.1"
"Rovaniemi railway station","2024","6","22","16:00","17.8","48.3","6.8"
"Rovaniemi railway station","2024","6","22","17:00","18.1","46","6.3"
"Rovaniemi railway station","2024","6","22","18:00","17.6","47.2","5.8"
"Rovaniemi railway station","2024","6","22","19:00","17.7","47.9","5.4"
"Rovaniemi railway station","2024","6","22","20:00","17.8","46.3","5.2"
"Rovaniemi railway station","2024","6","22","21:00","17.1","48.9","4.3"
"Rovaniemi railway station","2024","6","22","22:00","16.2","53.3","3.5"
"Rovaniemi railway station","2024","6","22","23:00","15.1","58.4","2.5"
"Rovaniemi railway station","2024","6","23","00:00","13.5","67.1","1.5"
"Rovaniemi railway station","2024","6","23","01:00","12.3","72.9","0.9"
"Rovaniemi railway station","2024","6","23","02:00","11.4","79.6","1"
"Rovaniemi railway station","2024","6","23","03:00","10","86.5","0.7"
"Rovaniemi railway station","2024","6","23","04:00","9.9","84.1","2.2"
"Rovaniemi railway station","2024","6","23","05:00","10.2","81.8","1.7"
"Rovaniemi railway station","2024","6","23","06:00","10.8","80.6","1.8"
"Rovaniemi railway station","2024","6","23","07:00","13.5","67.1","1.7"
"Rovaniemi railway station","2024","6","23","08:00","14.4","62.9","1.9"
"Rovaniemi railway station","2024","6","23","09:00","15","61.5","2.3"
"Rovaniemi railway station","2024","6","23","10:00","16.2","56.3","2.4"
"Rovaniemi railway station","2024","6","23","11:00","17.5","51.2","3.1"
"Rovaniemi railway station","2024","6","23","12:00","17.8","45.8","3.4"
"Rovaniemi railway station","2024","6","23","13:00","19.1","46.6","3.4"
"Rovaniemi railway station","2024","6","23","14:00","20.6","45.8","4.4"
"Rovaniemi railway station","2024","6","23","15:00","21.2","44","5.6"
"Rovaniemi railway station","2024","6","23","16:00","21.5","41.8","5.4"
"Rovaniemi railway station","2024","6","23","17:00","22.1","39.3","5.9"
"Rovaniemi railway station","2024","6","23","18:00","22.1","39.6","5.4"
"Rovaniemi railway station","2024","6","23","19:00","22.2","40.4","7.4"
"Rovaniemi railway station","2024","6","23","20:00","20.2","46","9.5"
"Rovaniemi railway station","2024","6","23","21:00","18.9","44.3","6.2"
"Rovaniemi railway station","2024","6","23","22:00","17.9","47.1","5"
"Rovaniemi railway station","2024","6","23","23:00","17","48.5","4.5"
"Rovaniemi railway station","2024","6","24","00:00","15.9","54.5","2.3"
"Rovaniemi railway station","2024","6","24","01:00","14.3","61.3","2.6"
"Rovaniemi railway station","2024","6","24","02:00","13.4","70.5","2.6"
"Rovaniemi railway station","2024","6","24","03:00","13.5","72.8","3.2"
"Rovaniemi railway station","2024","6","24","04:00","13.3","84.2","4.2"
"Rovaniemi railway station","2024","6","24","05:00","12.6","91.9","2.4"
"Rovaniemi railway station","2024","6","24","06:00","12.7","92.3","2.7"
"Rovaniemi railway station","2024","6","24","07:00","13.3","91.1","3.1"
"Rovaniemi railway station","2024","6","24","08:00","13.8","90.3","3.7"
"Rovaniemi railway station","2024","6","24","09:00","14.7","84.7","5.5"
"Rovaniemi railway station","2024","6","24","10:00","14.7","88","4.7"
"Rovaniemi railway station","2024","6","24","11:00","17.1","72.5","4.4"
"Rovaniemi railway station","2024","6","24","12:00","18.5","61.8","4.3"
"Rovaniemi railway station","2024","6","24","13:00","16.5","77.4","2.8"
"Rovaniemi railway station","2024","6","24","14:00","16.1","74.2","3.7"
"Rovaniemi railway station","2024","6","24","15:00","19.3","59","3.9"
"Rovaniemi railway station","2024","6","24","16:00","20","49.8","3.6"
"Rovaniemi railway station","2024","6","24","17:00","20","48.1","3.9"
"Rovaniemi railway station","2024","6","24","18:00","20.7","45.2","3.7"
"Rovaniemi railway station","2024","6","24","19:00","21","39.2","5.5"
"Rovaniemi railway station","2024","6","24","20:00","20.2","43.2","4.2"
"Rovaniemi railway station","2024","6","24","21:00","19.7","46.6","3.6"
"Rovaniemi railway station","2024","6","24","22:00","18.9","48.4","4.1"
"Rovaniemi railway station","2024","6","24","23:00","17.6","55.6","1.8"
"Rovaniemi railway station","2024","6","25","00:00","16.1","65.3","1.6"
"Rovaniemi railway station","2024","6","25","01:00","15.3","68.4","2.1"
"Rovaniemi railway station","2024","6","25","02:00","14.5","73.2","1.8"
"Rovaniemi railway station","2024","6","25","03:00","14.1","70.1","2.6"
"Rovaniemi railway station","2024","6","25","04:00","13.6","70.7","2.1"
"Rovaniemi railway station","2024","6","25","05:00","13.5","68.7","3"
"Rovaniemi railway station","2024","6","25","06:00","13.4","69.1","2.7"
"Rovaniemi railway station","2024","6","25","07:00","13.5","68.7","3.2"
"Rovaniemi railway station","2024","6","25","08:00","13.6","67.8","3.1"
"Rovaniemi railway station","2024","6","25","09:00","14.3","68.4","4.4"
"Rovaniemi railway station","2024","6","25","10:00","14.9","65.8","5.5"
"Rovaniemi railway station","2024","6","25","11:00","15.8","64.9","6.2"
"Rovaniemi railway station","2024","6","25","12:00","16.9","60.3","6.5"
"Rovaniemi railway station","2024","6","25","13:00","18.1","57.2","6.3"
"Rovaniemi railway station","2024","6","25","14:00","20","53.5","7.4"
"Rovaniemi railway station","2024","6","25","15:00","19.9","57","6.5"
"Rovaniemi railway station","2024","6","25","16:00","21.7","53.2","7.2"
"Rovaniemi railway station","2024","6","25","17:00","22.6","50","7.1"
"Rovaniemi railway station","2024","6","25","18:00","22.9","49.9","5.9"
"Rovaniemi railway station","2024","6","25","19:00","23.5","49.6","5.9"
"Rovaniemi railway station","2024","6","25","20:00","23.5","52.5","5.8"
"Rovaniemi railway station","2024","6","25","21:00","22.4","57.7","5.4"
"Rovaniemi railway station","2024","6","25","22:00","21.7","60.6","4.7"
"Rovaniemi railway station","2024","6","25","23:00","20.4","64.4","4.1"
"Rovaniemi railway station","2024","6","26","00:00","19.2","69","3.7"
"Rovaniemi railway station","2024","6","26","01:00","18.2","72.4","3.7"
"Rovaniemi railway station","2024","6","26","02:00","17.2","76.1","4.7"
"Rovaniemi railway station","2024","6","26","03:00","16.3","81","4.6"
"Rovaniemi railway station","2024","6","26","04:00","15.4","86.5","3.8"
"Rovaniemi railway station","2024","6","26","05:00","15.4","87.7","3.3"
"Rovaniemi railway station","2024","6","26","06:00","16.2","84.3","3.7"
"Rovaniemi railway station","2024","6","26","07:00","17.2","81.5","3.9"
"Rovaniemi railway station","2024","6","26","08:00","17.9","79.5","3.5"
"Rovaniemi railway station","2024","6","26","09:00","18.9","75.5","3.4"
"Rovaniemi railway station","2024","6","26","10:00","19.2","75","4"
"Rovaniemi railway station","2024","6","26","11:00","18.7","78.1","3.8"
"Rovaniemi railway station","2024","6","26","12:00","18.9","78.8","4.1"
"Rovaniemi railway station","2024","6","26","13:00","17.4","91.2","4.4"
"Rovaniemi railway station","2024","6","26","14:00","17.1","94.4","3.9"
"Rovaniemi railway station","2024","6","26","15:00","17.5","91.9","2.3"
"Rovaniemi railway station","2024","6","26","16:00","17.4","90.8","4.3"
"Rovaniemi railway station","2024","6","26","17:00","17.4","91.3","2.9"
"Rovaniemi railway station","2024","6","26","18:00","17.9","86.2","3.6"
"Rovaniemi railway station","2024","6","26","19:00","17.8","79.8","-"
"Rovaniemi railway station","2024","6","26","20:00","19.9","62.8","3.3"
"Rovaniemi railway station","2024","6","26","21:00","19.7","55.1","3.5"
"Rovaniemi railway station","2024","6","26","22:00","18.4","54.6","3.1"
"Rovaniemi railway station","2024","6","26","23:00","16.6","59","2.7"
"Rovaniemi railway station","2024","6","27","00:00","14.9","65.9","2.4"
"Rovaniemi railway station","2024","6","27","01:00","14.3","63.4","3.1"
"Rovaniemi railway station","2024","6","27","02:00","13.2","68.8","2.7"
"Rovaniemi railway station","2024","6","27","03:00","11.6","76.6","1.5"
"Rovaniemi railway station","2024","6","27","04:00","10.2","86.5","0.7"
"Rovaniemi railway station","2024","6","27","05:00","9.9","89.2","0.9"
"Rovaniemi railway station","2024","6","27","06:00","10.9","87.6","-"
"Rovaniemi railway station","2024","6","27","07:00","12.6","72.4","1.9"
"Rovaniemi railway station","2024","6","27","08:00","13.7","69.4","1.1"
"Rovaniemi railway station","2024","6","27","09:00","16.1","59.3","1.2"
"Rovaniemi railway station","2024","6","27","10:00","17.4","53.4","2.4"
"Rovaniemi railway station","2024","6","27","11:00","18.7","43.2","3.8"
"Rovaniemi railway station","2024","6","27","12:00","20","41.6","4.5"
"Rovaniemi railway station","2024","6","27","13:00","20.8","40.3","4.2"
"Rovaniemi railway station","2024","6","27","14:00","21.6","34.3","5"
"Rovaniemi railway station","2024","6","27","15:00","22.1","32.3","5.2"
"Rovaniemi railway station","2024","6","27","16:00","22.7","30.1","5"
"Rovaniemi railway station","2024","6","27","17:00","23.3","31.2","5.1"
"Rovaniemi railway station","2024","6","27","18:00","23.5","29.5","5.5"
"Rovaniemi railway station","2024","6","27","19:00","23.4","30.1","4.6"
"Rovaniemi railway station","2024","6","27","20:00","23.5","32.5","4.6"
"Rovaniemi railway station","2024","6","27","21:00","22.6","38.8","6.6"
"Rovaniemi railway station","2024","6","27","22:00","21.2","43.9","4.8"
"Rovaniemi railway station","2024","6","27","23:00","19.8","49.3","3.6"
"Rovaniemi railway station","2024","6","28","00:00","18.5","57.3","1.9"
"Rovaniemi railway station","2024","6","28","01:00","18.3","59.9","1.2"
"Rovaniemi railway station","2024","6","28","02:00","17.8","67.1","1.2"
"Rovaniemi railway station","2024","6","28","03:00","17.4","66","1.7"
"Rovaniemi railway station","2024","6","28","04:00","17.1","65","1.6"
"Rovaniemi railway station","2024","6","28","05:00","16.9","66.5","2.8"
"Rovaniemi railway station","2024","6","28","06:00","16.7","70.1","2"
"Rovaniemi railway station","2024","6","28","07:00","17","67.5","2.4"
"Rovaniemi railway station","2024","6","28","08:00","18.9","55.1","2.1"
"Rovaniemi railway station","2024","6","28","09:00","20.7","39.1","4"
"Rovaniemi railway station","2024","6","28","10:00","22.9","38.9","3.9"
"Rovaniemi railway station","2024","6","28","11:00","23.5","42.3","4.4"
"Rovaniemi railway station","2024","6","28","12:00","25","39.6","5.8"
"Rovaniemi railway station","2024","6","28","13:00","26.4","37.4","6.8"
"Rovaniemi railway station","2024","6","28","14:00","27.6","33.2","7.7"
"Rovaniemi railway station","2024","6","28","15:00","28","33.6","8.2"
"Rovaniemi railway station","2024","6","28","16:00","28.5","37.8","8"
"Rovaniemi railway station","2024","6","28","17:00","28.2","40.5","8.3"
"Rovaniemi railway station","2024","6","28","18:00","27.3","47.2","8.5"
"Rovaniemi railway station","2024","6","28","19:00","26.2","49.9","8.1"
"Rovaniemi railway station","2024","6","28","20:00","25.4","46.7","8"
"Rovaniemi railway station","2024","6","28","21:00","24.7","-","-"
"Rovaniemi railway station","2024","6","28","22:00","23.7","54.9","5.1"
"Rovaniemi railway station","2024","6","28","23:00","23","58","3.6"
"Rovaniemi railway station","2024","6","29","00:00","21.7","61.9","2.5"
"Rovaniemi railway station","2024","6","29","01:00","20.5","67.9","1.5"
"Rovaniemi railway station","2024","6","29","02:00","19.8","70.9","2"
"Rovaniemi railway station","2024","6","29","03:00","19.4","73.1","1.9"
"Rovaniemi railway station","2024","6","29","04:00","19.3","72.4","2.9"
"Rovaniemi railway station","2024","6","29","05:00","19.8","68.6","3.5"
"Rovaniemi railway station","2024","6","29","06:00","19.7","71.9","2.8"
"Rovaniemi railway station","2024","6","29","07:00","21","67.2","3.1"
"Rovaniemi railway station","2024","6","29","08:00","22.3","66","3.6"
"Rovaniemi railway station","2024","6","29","09:00","24.3","59.6","5.3"
"Rovaniemi railway station","2024","6","29","10:00","25.4","57.1","5.4"
"Rovaniemi railway station","2024","6","29","11:00","26.2","54.6","6.9"
"Rovaniemi railway station","2024","6","29","12:00","21.1","84.5","6.5"
"Rovaniemi railway station","2024","6","29","13:00","21.1","88","3.5"
"Rovaniemi railway station","2024","6","29","14:00","20.6","90","3.6"
"Rovaniemi railway station","2024","6","29","15:00","20.2","92.4","4.4"
"Rovaniemi railway station","2024","6","29","16:00","21.7","80.8","7.7"
"Rovaniemi railway station","2024","6","29","17:00","20.7","79.2","10.5"
"Rovaniemi railway station","2024","6","29","18:00","19.6","62","10.3"
"Rovaniemi railway station","2024","6","29","19:00","19.2","57.8","10.9"
"Rovaniemi railway station","2024","6","29","20:00","19","62.2","11.8"
"Rovaniemi railway station","2024","6","29","21:00","18.5","63.5","10.3"
"Rovaniemi railway station","2024","6","29","22:00","17.5","66","9"
"Rovaniemi railway station","2024","6","29","23:00","16.8","68.4","7.7"
"Rovaniemi railway station","2024","6","30","00:00","15.8","73.2","7"
"Rovaniemi railway station","2024","6","30","01:00","14.9","75.2","6.6"
"Rovaniemi railway station","2024","6","30","02:00","14.6","70.8","8.2"
"Rovaniemi railway station","2024","6","30","03:00","13.7","73.7","7.1"
"Rovaniemi railway station","2024","6","30","04:00","13","76.6","7.3"
"Rovaniemi railway station","2024","6","30","05:00","12.8","74.7","7"
"Rovaniemi railway station","2024","6","30","06:00","13.1","73.3","6.8"
"Rovaniemi railway station","2024","6","30","07:00","13.9","69.5","8.8"
"Rovaniemi railway station","2024","6","30","08:00","14.7","67","9.1"
"Rovaniemi railway station","2024","6","30","09:00","15.6","63.2","7.6"
"Rovaniemi railway station","2024","6","30","10:00","16.4","60.1","7.8"
"Rovaniemi railway station","2024","6","30","11:00","17.2","57.4","9.6"
"Rovaniemi railway station","2024","6","30","12:00","18.1","55.7","8.5"
"Rovaniemi railway station","2024","6","30","13:00","18.2","54.6","8.8"
"Rovaniemi railway station","2024","6","30","14:00","18.8","51","9.1"
"Rovaniemi railway station","2024","6","30","15:00","19.5","49.8","9"
"Rovaniemi railway station","2024","6","30","16:00","20.2","45.4","8.8"
"Rovaniemi railway station","2024","6","30","17:00","20","44.7","10.2"
"Rovaniemi railway station","2024","6","30","18:00","19.9","44.4","9.1"
"Rovaniemi railway station","2024","6","30","19:00","19.8","43.9","8.2"
"Rovaniemi railway station","2024","6","30","20:00","19.4","42.3","7.1"
"Rovaniemi railway station","2024","6","30","21:00","19","42","6.1"
"Rovaniemi railway station","2024","6","30","22:00","18","44.3","5.7"
"Rovaniemi railway station","2024","6","30","23:00","17.2","50.9","5.8"
"Rovaniemi railway station","2024","7","1","00:00","16","59.2","5.5"
"Rovaniemi railway station","2024","7","1","01:00","15.3","62.2","3.8"
"Rovaniemi railway station","2024","7","1","02:00","14.7","65.3","3.3"
"Rovaniemi railway station","2024","7","1","03:00","14.3","64.8","1.9"
"Rovaniemi railway station","2024","7","1","04:00","14.1","66.7","1.8"
"Rovaniemi railway station","2024","7","1","05:00","14.1","67.2","1.5"
"Rovaniemi railway station","2024","7","1","06:00","14.1","71.6","1.4"
"Rovaniemi railway station","2024","7","1","07:00","13.6","74","2.6"
"Rovaniemi railway station","2024","7","1","08:00","13.6","76.1","2.4"
"Rovaniemi railway station","2024","7","1","09:00","14.2","74.7","2.3"
"Rovaniemi railway station","2024","7","1","10:00","14.9","73.3","2.3"
"Rovaniemi railway station","2024","7","1","11:00","15.4","71.4","2"
"Rovaniemi railway station","2024","7","1","12:00","16.2","-","-"
"Rovaniemi railway station","2024","7","1","13:00","16.8","67","3.1"
"Rovaniemi railway station","2024","7","1","14:00","17.4","61.1","5.6"
"Rovaniemi railway station","2024","7","1","15:00","17.7","58.3","6"
"Rovaniemi railway station","2024","7","1","16:00","17.1","61.7","5.9"
"Rovaniemi railway station","2024","7","1","17:00","15.8","80.6","4.2"
"Rovaniemi railway station","2024","7","1","18:00","16.6","73.4","5.4"
"Rovaniemi railway station","2024","7","1","19:00","16.4","74.2","5.9"
"Rovaniemi railway station","2024","7","1","20:00","16","77.8","4.3"
"Rovaniemi railway station","2024","7","1","21:00","16.1","79.3","3.9"
"Rovaniemi railway station","2024","7","1","22:00","15.7","84.5","4.7"
"Rovaniemi railway station","2024","7","1","23:00","14.6","91.6","4.7"
"Rovaniemi railway station","2024","7","2","00:00","14.2","94","5"
"Rovaniemi railway station","2024","7","2","01:00","14.2","93.7","4.6"
"Rovaniemi railway station","2024","7","2","02:00","13.9","93.8","4.3"
"Rovaniemi railway station","2024","7","2","03:00","13.5","97.2","3.7"
"Rovaniemi railway station","2024","7","2","04:00","13.4","97.7","3.5"
"Rovaniemi railway station","2024","7","2","05:00","13.4","97.3","2.7"
"Rovaniemi railway station","2024","7","2","06:00","13.3","98","2.7"
"Rovaniemi railway station","2024","7","2","07:00","13.3","97.6","2.4"
"Rovaniemi railway station","2024","7","2","08:00","13.7","96.2","2.3"
"Rovaniemi railway station","2024","7","2","09:00","14.1","94.8","3.2"
"Rovaniemi railway station","2024","7","2","10:00","14.4","94.7","4.1"
"Rovaniemi railway station","2024","7","2","11:00","15","93.1","5.2"
"Rovaniemi railway station","2024","7","2","12:00","14.8","93.9","5.8"
"Rovaniemi railway station","2024","7","2","13:00","15.3","93.4","6.1"
"Rovaniemi railway station","2024","7","2","14:00","15.9","88.1","6.6"
"Rovaniemi railway station","2024","7","2","15:00","16.7","85.8","4.1"
"Rovaniemi railway station","2024","7","2","16:00","18.4","66.1","10.8"
"Rovaniemi railway station","2024","7","2","17:00","17.9","64.5","10.1"
"Rovaniemi railway station","2024","7","2","18:00","18.1","62.2","9.9"
"Rovaniemi railway station","2024","7","2","19:00","17.3","65.4","8.9"
"Rovaniemi railway station","2024","7","2","20:00","16.5","68.6","7.9"
"Rovaniemi railway station","2024","7","2","21:00","16","67.9","7.8"
"Rovaniemi railway station","2024","7","2","22:00","15.1","75.4","7"
"Rovaniemi railway station","2024","7","2","23:00","14.5","80","6.2"
"Rovaniemi railway station","2024","7","3","00:00","13.7","84.7","4.9"
"Rovaniemi railway station","2024","7","3","01:00","13.3","87.5","2.9"
"Rovaniemi railway station","2024","7","3","02:00","13","91.9","3.1"
"Rovaniemi railway station","2024","7","3","03:00","11.9","95.2","4.1"
"Rovaniemi railway station","2024","7","3","04:00","11.7","94.4","3.5"
"Rovaniemi railway station","2024","7","3","05:00","11.3","92.8","4.9"
"Rovaniemi railway station","2024","7","3","06:00","11.4","90.1","3"
"Rovaniemi railway station","2024","7","3","07:00","11.8","85.8","3.3"
"Rovaniemi railway station","2024","7","3","08:00","13","79.6","3.3"
"Rovaniemi railway station","2024","7","3","09:00","14.2","74.9","3.6"
"Rovaniemi railway station","2024","7","3","10:00","15.5","69.6","3.2"
"Rovaniemi railway station","2024","7","3","11:00","16.8","62.4","4.3"
"Rovaniemi railway station","2024","7","3","12:00","16.3","63.2","3.9"
"Rovaniemi railway station","2024","7","3","13:00","16.6","62.5","3.7"
"Rovaniemi railway station","2024","7","3","14:00","18.1","58","4.2"
