"Observation station","Year","Month","Day","Time [Local time]","Air temperature mean [°C]","Relative humidity mean [%]","Gust speed mean [m/s]"
"Helsinki Kumpula","2024","8","5","21:00","19.1","81.1","2.8"
"Helsinki Kumpula","2024","8","5","22:00","17.2","95.7","1.8"
"Helsinki Kumpula","2024","8","5","23:00","17","97.8","3.6"
"Helsinki Kumpula","2024","8","6","00:00","16.9","97.5","3.6"
"Helsinki Kumpula","2024","8","6","01:00","16.8","97.3","3.4"
"Helsinki Kumpula","2024","8","6","02:00","16.6","97.8","3.4"
"Helsinki Kumpula","2024","8","6","03:00","16.9","94.9","3.6"
"Helsinki Kumpula","2024","8","6","04:00","17","93.3","3.4"
"Helsinki Kumpula","2024","8","6","05:00","16.9","92","4"
"Helsinki Kumpula","2024","8","6","06:00","17.2","88.2","4.4"
"Helsinki Kumpula","2024","8","6","07:00","17.2","89","3.8"
"Helsinki Kumpula","2024","8","6","08:00","17","91.8","2.4"
"Helsinki Kumpula","2024","8","6","09:00","18.4","85.4","2.2"
"Helsinki Kumpula","2024","8","6","10:00","18.8","85.7","2.5"
"Helsinki Kumpula","2024","8","6","11:00","20.7","81","2.7"
"Helsinki Kumpula","2024","8","6","12:00","21.5","76.4","3.2"
"Helsinki Kumpula","2024","8","6","13:00","21.9","73.1","6.8"
"Helsinki Kumpula","2024","8","6","14:00","19","88.4","6"
"Helsinki Kumpula","2024","8","6","15:00","20.3","86.7","4.1"
"Helsinki Kumpula","2024","8","6","16:00","22.4","71.5","4.2"
"Helsinki Kumpula","2024","8","6","17:00","20","82.3","4.6"
"Helsinki Kumpula","2024","8","6","18:00","19.3","93.2","1.5"
"Helsinki Kumpula","2024","8","6","19:00","18.9","90.9","1.7"
"Helsinki Kumpula","2024","8","6","20:00","18.2","92.5","2.5"
"Helsinki Kumpula","2024","8","6","21:00","17.6","95.2","1.8"
"Helsinki Kumpula","2024","8","6","22:00","17.3","96.7","2"
"Helsinki Kumpula","2024","8","6","23:00","18.1","94.5","3.5"
"Helsinki Kumpula","2024","8","7","00:00","18","92.4","3.2"
"Helsinki Kumpula","2024","8","7","01:00","17.1","86.2","4.4"
"Helsinki Kumpula","2024","8","7","02:00","15.8","87.6","3.4"
"Helsinki Kumpula","2024","8","7","03:00","14.2","94","3"
"Helsinki Kumpula","2024","8","7","04:00","13.7","94.2","3.7"
"Helsinki Kumpula","2024","8","7","05:00","13.4","95","3.6"
"Helsinki Kumpula","2024","8","7","06:00","13.3","95.7","3.8"
"Helsinki Kumpula","2024","8","7","07:00","13.9","92.6","3.6"
"Helsinki Kumpula","2024","8","7","08:00","16.3","82","2.8"
"Helsinki Kumpula","2024","8","7","09:00","17.5","74.5","3.9"
"Helsinki Kumpula","2024","8","7","10:00","18.8","67","4.2"
"Helsinki Kumpula","2024","8","7","11:00","18.8","65.7","4.9"
"Helsinki Kumpula","2024","8","7","12:00","19.2","63.7","4.5"
"Helsinki Kumpula","2024","8","7","13:00","19.9","60.1","4"
"Helsinki Kumpula","2024","8","7","14:00","21.2","53.7","4.2"
"Helsinki Kumpula","2024","8","7","15:00","21.3","54.9","3.6"
"Helsinki Kumpula","2024","8","7","16:00","21.4","56","2.8"
"Helsinki Kumpula","2024","8","7","17:00","22.4","53.1","3"
"Helsinki Kumpula","2024","8","7","18:00","22.3","57.8","4.2"
"Helsinki Kumpula","2024","8","7","19:00","22.2","58.4","4.4"
"Helsinki Kumpula","2024","8","7","20:00","20.3","66","3.9"
"Helsinki Kumpula","2024","8","7","21:00","19.6","71","2.7"
"Helsinki Kumpula","2024","8","7","22:00","18.6","76.3","3.4"
"Helsinki Kumpula","2024","8","7","23:00","18","80.8","4.2"
"Helsinki Kumpula","2024","8","8","00:00","17.5","81","3.3"
"Helsinki Kumpula","2024","8","8","01:00","16.4","85.8","2.9"
"Helsinki Kumpula","2024","8","8","02:00","15.6","90.6","3.3"
"Helsinki Kumpula","2024","8","8","03:00","14.7","95.2","3.3"
"Helsinki Kumpula","2024","8","8","04:00","14.2","97.5","3.8"
"Helsinki Kumpula","2024","8","8","05:00","14.9","95.6","3.2"
"Helsinki Kumpula","2024","8","8","06:00","15.1","94.4","3.3"
"Helsinki Kumpula","2024","8","8","07:00","16.3","85","2.9"
"Helsinki Kumpula","2024","8","8","08:00","17.2","81.6","1.9"
"Helsinki Kumpula","2024","8","8","09:00","18.7","72.8","1.4"
"Helsinki Kumpula","2024","8","8","10:00","21.6","60.8","2.5"
"Helsinki Kumpula","2024","8","8","11:00","22.8","56.4","3.2"
"Helsinki Kumpula","2024","8","8","12:00","23.6","55.4","4.4"
"Helsinki Kumpula","2024","8","8","13:00","23.8","57.1","5.5"
"Helsinki Kumpula","2024","8","8","14:00","24.1","57.2","5.8"
"Helsinki Kumpula","2024","8","8","15:00","24","57.2","6.3"
"Helsinki Kumpula","2024","8","8","16:00","23.9","57.9","6.3"
"Helsinki Kumpula","2024","8","8","17:00","23.7","58.1","6.4"
"Helsinki Kumpula","2024","8","8","18:00","22.7","63.9","6.3"
"Helsinki Kumpula","2024","8","8","19:00","22.3","62.9","5.4"
"Helsinki Kumpula","2024","8","8","20:00","21.3","67","5.2"
"Helsinki Kumpula","2024","8","8","21:00","20.4","71.3","5"
"Helsinki Kumpula","2024","8","8","22:00","19.7","77.8","4.4"
"Helsinki Kumpula","2024","8","8","23:00","18.7","82.9","3.8"
"Helsinki Kumpula","2024","8","9","00:00","18.5","82.1","3.5"
"Helsinki Kumpula","2024","8","9","01:00","18.2","85.4","3.1"
"Helsinki Kumpula","2024","8","9","02:00","18","85.7","3.6"
"Helsinki Kumpula","2024","8","9","03:00","18.4","83.4","3.6"
"Helsinki Kumpula","2024","8","9","04:00","17.9","85","3.6"
"Helsinki Kumpula","2024","8","9","05:00","17.6","87.4","3.5"
"Helsinki Kumpula","2024","8","9","06:00","17.1","90.6","3.9"
"Helsinki Kumpula","2024","8","9","07:00","18.8","85.5","3.6"
"Helsinki Kumpula","2024","8","9","08:00","20.8","78.9","4.7"
"Helsinki Kumpula","2024","8","9","09:00","21.6","77","4.2"
"Helsinki Kumpula","2024","8","9","10:00","22.3","74.1","4.7"
"Helsinki Kumpula","2024","8","9","11:00","22.9","73.1","5.3"
"Helsinki Kumpula","2024","8","9","12:00","23","71.6","5.4"
"Helsinki Kumpula","2024","8","9","13:00","23.4","61.3","6"
"Helsinki Kumpula","2024","8","9","14:00","22.9","65.1","6.3"
"Helsinki Kumpula","2024","8","9","15:00","23.3","65.5","6.3"
"Helsinki Kumpula","2024","8","9","16:00","24.1","51.9","6.3"
"Helsinki Kumpula","2024","8","9","17:00","23.6","62.7","6.8"
"Helsinki Kumpula","2024","8","9","18:00","24","62.9","7.7"
"Helsinki Kumpula","2024","8","9","19:00","23.8","64.9","7.5"
"Helsinki Kumpula","2024","8","9","20:00","22.9","66.7","6.5"
"Helsinki Kumpula","2024","8","9","21:00","22.4","76.8","5.2"
"Helsinki Kumpula","2024","8","9","22:00","22","75.9","6.1"
"Helsinki Kumpula","2024","8","9","23:00","21.8","76.9","7.6"
"Helsinki Kumpula","2024","8","10","00:00","20.6","83.7","7.1"
"Helsinki Kumpula","2024","8","10","01:00","19.7","89.5","6.3"
"Helsinki Kumpula","2024","8","10","02:00","19.3","88","5.1"
"Helsinki Kumpula","2024","8","10","03:00","19.1","80.6","6.3"
"Helsinki Kumpula","2024","8","10","04:00","19.3","77.1","8.1"
"Helsinki Kumpula","2024","8","10","05:00","19.3","71.8","9.9"
"Helsinki Kumpula","2024","8","10","06:00","19.2","79.8","9.5"
"Helsinki Kumpula","2024","8","10","07:00","19.2","80.1","11.1"
"Helsinki Kumpula","2024","8","10","08:00","18","86.5","11.7"
"Helsinki Kumpula","2024","8","10","09:00","16.8","94.7","13.2"
"Helsinki Kumpula","2024","8","10","10:00","17.4","96.5","11.5"
"Helsinki Kumpula","2024","8","10","11:00","18.2","96.2","10.9"
"Helsinki Kumpula","2024","8","10","12:00","17.7","94.1","8.4"
"Helsinki Kumpula","2024","8","10","13:00","19.3","83.8","11.4"
"Helsinki Kumpula","2024","8","10","14:00","20.7","70.1","15.5"
"Helsinki Kumpula","2024","8","10","15:00","20.9","65.9","15.4"
"Helsinki Kumpula","2024","8","10","16:00","20.9","63.9","15.4"
"Helsinki Kumpula","2024","8","10","17:00","20","62.8","14.6"
"Helsinki Kumpula","2024","8","10","18:00","19.9","63.3","13.5"
"Helsinki Kumpula","2024","8","10","19:00","19.9","59.7","11.3"
"Helsinki Kumpula","2024","8","10","20:00","18.9","63.3","10.1"
"Helsinki Kumpula","2024","8","10","21:00","17.6","69.4","8.3"
"Helsinki Kumpula","2024","8","10","22:00","17.1","72.7","7.6"
"Helsinki Kumpula","2024","8","10","23:00","16.5","76.5","5.1"
"Helsinki Kumpula","2024","8","11","00:00","15.7","81.7","5.9"
"Helsinki Kumpula","2024","8","11","01:00","16.1","83","7.6"
"Helsinki Kumpula","2024","8","11","02:00","16","85.4","6.7"
"Helsinki Kumpula","2024","8","11","03:00","15.6","84.1","7.2"
"Helsinki Kumpula","2024","8","11","04:00","14.8","76.7","5.8"
"Helsinki Kumpula","2024","8","11","05:00","13.9","82.2","5.6"
"Helsinki Kumpula","2024","8","11","06:00","14.3","82.1","5.5"
"Helsinki Kumpula","2024","8","11","07:00","14.2","82.2","4.3"
"Helsinki Kumpula","2024","8","11","08:00","15.2","78","3.4"
"Helsinki Kumpula","2024","8","11","09:00","17","71","5.7"
"Helsinki Kumpula","2024","8","11","10:00","18.1","73.8","7.3"
"Helsinki Kumpula","2024","8","11","11:00","19.3","68.9","7.9"
"Helsinki Kumpula","2024","8","11","12:00","20.3","62","9"
"Helsinki Kumpula","2024","8","11","13:00","20.9","58.9","9.4"
"Helsinki Kumpula","2024","8","11","14:00","19.7","61","9.2"
"Helsinki Kumpula","2024","8","11","15:00","18.6","68.1","8.1"
"Helsinki Kumpula","2024","8","11","16:00","15","85.6","7.6"
"Helsinki Kumpula","2024","8","11","17:00","16.4","84.7","6.2"
"Helsinki Kumpula","2024","8","11","18:00","16.4","80.5","7"
"Helsinki Kumpula","2024","8","11","19:00","16.5","78.2","6"
"Helsinki Kumpula","2024","8","11","20:00","17.8","72.5","7.4"
"Helsinki Kumpula","2024","8","11","21:00","16.9","75.2","7.7"
"Helsinki Kumpula","2024","8","11","22:00","16.4","74.3","10"
"Helsinki Kumpula","2024","8","11","23:00","14.5","86.1","8.8"
"Helsinki Kumpula","2024","8","12","00:00","14.2","86.5","7.8"
"Helsinki Kumpula","2024","8","12","01:00","13.9","88.5","6.7"
"Helsinki Kumpula","2024","8","12","02:00","13.3","90.5","7"
"Helsinki Kumpula","2024","8","12","03:00","13.4","89.5","7.8"
"Helsinki Kumpula","2024","8","12","04:00","12.8","89.2","6.4"
"Helsinki Kumpula","2024","8","12","05:00","12.8","86.4","6.5"
"Helsinki Kumpula","2024","8","12","06:00","12.9","82.9","7.6"
"Helsinki Kumpula","2024","8","12","07:00","12.7","83.3","6.7"
"Helsinki Kumpula","2024","8","12","08:00","13.4","80.8","7.9"
"Helsinki Kumpula","2024","8","12","09:00","13.8","78.9","6.9"
"Helsinki Kumpula","2024","8","12","10:00","14.8","75.5","8.6"
"Helsinki Kumpula","2024","8","12","11:00","15.3","74","10.2"
"Helsinki Kumpula","2024","8","12","12:00","15.1","77","10.1"
"Helsinki Kumpula","2024","8","12","13:00","14.6","85.3","6.7"
"Helsinki Kumpula","2024","8","12","14:00","14.3","91.9","6.7"
"Helsinki Kumpula","2024","8","12","15:00","15.3","92.3","6.9"
"Helsinki Kumpula","2024","8","12","16:00","16.1","88.9","6.2"
"Helsinki Kumpula","2024","8","12","17:00","16.1","91.9","5.5"
"Helsinki Kumpula","2024","8","12","18:00","17.4","84.4","5.1"
"Helsinki Kumpula","2024","8","12","19:00","16.1","87.6","3.5"
"Helsinki Kumpula","2024","8","12","20:00","16.3","86.8","3.6"
"Helsinki Kumpula","2024","8","12","21:00","15.5","90.2","3.5"
"Helsinki Kumpula","2024","8","12","22:00","14.4","95.7","3.8"
"Helsinki Kumpula","2024","8","12","23:00","14.1","96.3","4.5"
"Helsinki Kumpula","2024","8","13","00:00","13.8","94.1","4.4"
"Helsinki Kumpula","2024","8","13","01:00","13.5","93.6","4.9"
"Helsinki Kumpula","2024","8","13","02:00","13.1","93.1","5.3"
"Helsinki Kumpula","2024","8","13","03:00","12.7","93","5.2"
"Helsinki Kumpula","2024","8","13","04:00","12.2","95.9","5.1"
"Helsinki Kumpula","2024","8","13","05:00","12.4","95.2","5.4"
"Helsinki Kumpula","2024","8","13","06:00","12.2","95.1","4.7"
"Helsinki Kumpula","2024","8","13","07:00","12.8","93.6","4.7"
"Helsinki Kumpula","2024","8","13","08:00","15.2","83.8","4.8"
"Helsinki Kumpula","2024","8","13","09:00","17.3","77.2","4.3"
"Helsinki Kumpula","2024","8","13","10:00","19.4","68.3","4.5"
"Helsinki Kumpula","2024","8","13","11:00","21.2","60.9","5"
"Helsinki Kumpula","2024","8","13","12:00","22.2","55.4","5.4"
"Helsinki Kumpula","2024","8","13","13:00","23.1","49.6","5.2"
"Helsinki Kumpula","2024","8","13","14:00","23.4","47.4","4.4"
"Helsinki Kumpula","2024","8","13","15:00","23","48.6","3.7"
"Helsinki Kumpula","2024","8","13","16:00","23.6","48.8","3.3"
"Helsinki Kumpula","2024","8","13","17:00","22.7","52.3","2.7"
"Helsinki Kumpula","2024","8","13","18:00","24.1","47.7","4.6"
"Helsinki Kumpula","2024","8","13","19:00","23.4","48.9","5.7"
"Helsinki Kumpula","2024","8","13","20:00","22.7","52.2","6.1"
"Helsinki Kumpula","2024","8","13","21:00","20.9","59.1","3.9"
"Helsinki Kumpula","2024","8","13","22:00","18.9","66.8","3.3"
"Helsinki Kumpula","2024","8","13","23:00","17.7","73.4","3.7"
"Helsinki Kumpula","2024","8","14","00:00","16.8","77.5","4.4"
"Helsinki Kumpula","2024","8","14","01:00","16.3","81.8","4.6"
"Helsinki Kumpula","2024","8","14","02:00","15.8","85.8","4.4"
"Helsinki Kumpula","2024","8","14","03:00","15.7","86.4","3.6"
"Helsinki Kumpula","2024","8","14","04:00","14.5","91","3.4"
"Helsinki Kumpula","2024","8","14","05:00","14.8","90","4"
"Helsinki Kumpula","2024","8","14","06:00","13.8","94.7","3.3"
"Helsinki Kumpula","2024","8","14","07:00","14.3","93.9","3.3"
"Helsinki Kumpula","2024","8","14","08:00","16.2","86.3","3.7"
"Helsinki Kumpula","2024","8","14","09:00","18.7","78.4","3.5"
"Helsinki Kumpula","2024","8","14","10:00","20.6","66.5","3.6"
"Helsinki Kumpula","2024","8","14","11:00","21.6","61.2","4.3"
"Helsinki Kumpula","2024","8","14","12:00","22.6","54.7","4.4"
"Helsinki Kumpula","2024","8","14","13:00","23.6","53.2","5"
"Helsinki Kumpula","2024","8","14","14:00","23.8","57.3","5.4"
"Helsinki Kumpula","2024","8","14","15:00","23.3","62","7.5"
"Helsinki Kumpula","2024","8","14","16:00","23.7","62.1","7.3"
"Helsinki Kumpula","2024","8","14","17:00","23.4","63.9","9.2"
"Helsinki Kumpula","2024","8","14","18:00","23.3","63.4","8.6"
"Helsinki Kumpula","2024","8","14","19:00","22.6","65.2","8"
"Helsinki Kumpula","2024","8","14","20:00","21.6","70","6.2"
"Helsinki Kumpula","2024","8","14","21:00","20.7","76.3","4.4"
"Helsinki Kumpula","2024","8","14","22:00","19.2","81.5","3.2"
"Helsinki Kumpula","2024","8","14","23:00","17.9","86.7","3.7"
"Helsinki Kumpula","2024","8","15","00:00","18.4","81.5","5.1"
"Helsinki Kumpula","2024","8","15","01:00","17.3","85.9","4.7"
"Helsinki Kumpula","2024","8","15","02:00","16.5","88.2","4"
"Helsinki Kumpula","2024","8","15","03:00","15.6","91.8","2.6"
"Helsinki Kumpula","2024","8","15","04:00","14.9","95.2","2.5"
"Helsinki Kumpula","2024","8","15","05:00","14.7","95.8","2.4"
"Helsinki Kumpula","2024","8","15","06:00","14.3","97.4","3.4"
"Helsinki Kumpula","2024","8","15","07:00","15.1","92.9","2.9"
"Helsinki Kumpula","2024","8","15","08:00","17.2","80.7","3"
"Helsinki Kumpula","2024","8","15","09:00","19.3","67","4.8"
"Helsinki Kumpula","2024","8","15","10:00","20.7","60.7","4.4"
"Helsinki Kumpula","2024","8","15","11:00","21.6","62.6","5"
"Helsinki Kumpula","2024","8","15","12:00","22.1","66.3","5.3"
"Helsinki Kumpula","2024","8","15","13:00","22.6","63.6","6.1"
"Helsinki Kumpula","2024","8","15","14:00","23.2","59.7","6.3"
"Helsinki Kumpula","2024","8","15","15:00","23.7","57.9","6.8"
"Helsinki Kumpula","2024","8","15","16:00","23.8","56.1","8"
"Helsinki Kumpula","2024","8","15","17:00","23.8","57.4","6.9"
"Helsinki Kumpula","2024","8","15","18:00","23.6","58.4","5.2"
"Helsinki Kumpula","2024","8","15","19:00","22.8","60.3","4.5"
"Helsinki Kumpula","2024","8","15","20:00","21.7","66.2","4"
"Helsinki Kumpula","2024","8","15","21:00","20.6","71.1","3.5"
"Helsinki Kumpula","2024","8","15","22:00","20","76.2","4.8"
"Helsinki Kumpula","2024","8","15","23:00","19.7","80.3","5.4"
"Helsinki Kumpula","2024","8","16","00:00","19.6","77.3","4.7"
"Helsinki Kumpula","2024","8","16","01:00","19","87.2","3.5"
"Helsinki Kumpula","2024","8","16","02:00","18.8","79.8","4.9"
"Helsinki Kumpula","2024","8","16","03:00","18.5","82","3.7"
"Helsinki Kumpula","2024","8","16","04:00","18.3","85.4","4"
"Helsinki Kumpula","2024","8","16","05:00","18.8","82.5","5.8"
"Helsinki Kumpula","2024","8","16","06:00","18.8","81.6","6"
"Helsinki Kumpula","2024","8","16","07:00","19.1","81.6","6"
"Helsinki Kumpula","2024","8","16","08:00","20","79.3","6.5"
"Helsinki Kumpula","2024","8","16","09:00","20","78.8","7"
"Helsinki Kumpula","2024","8","16","10:00","19.4","83.5","6.8"
"Helsinki Kumpula","2024","8","16","11:00","20","79.6","7.4"
"Helsinki Kumpula","2024","8","16","12:00","20.8","76.5","8.1"
"Helsinki Kumpula","2024","8","16","13:00","21","77.9","9.2"
"Helsinki Kumpula","2024","8","16","14:00","21.2","79.5","9.6"
"Helsinki Kumpula","2024","8","16","15:00","20.9","82.4","9.4"
"Helsinki Kumpula","2024","8","16","16:00","20.9","85.3","8.1"
"Helsinki Kumpula","2024","8","16","17:00","20.9","85.9","7.2"
"Helsinki Kumpula","2024","8","16","18:00","20.8","85.8","6.7"
"Helsinki Kumpula","2024","8","16","19:00","20.6","84.1","6.4"
"Helsinki Kumpula","2024","8","16","20:00","19.8","87.4","6"
"Helsinki Kumpula","2024","8","16","21:00","19.2","89.3","5"
"Helsinki Kumpula","2024","8","16","22:00","18.8","88.1","6.3"
"Helsinki Kumpula","2024","8","16","23:00","18.6","89.7","7"
"Helsinki Kumpula","2024","8","17","00:00","18.4","90.5","6.2"
"Helsinki Kumpula","2024","8","17","01:00","18.1","91.9","5.2"
"Helsinki Kumpula","2024","8","17","02:00","18","90.8","6"
"Helsinki Kumpula","2024","8","17","03:00","17.8","91","5.2"
"Helsinki Kumpula","2024","8","17","04:00","17.8","91.7","4.9"
"Helsinki Kumpula","2024","8","17","05:00","17.7","92.7","4.7"
"Helsinki Kumpula","2024","8","17","06:00","17.6","93.7","3.4"
"Helsinki Kumpula","2024","8","17","07:00","17.6","94.9","2"
"Helsinki Kumpula","2024","8","17","08:00","18.1","93.1","1.3"
"Helsinki Kumpula","2024","8","17","09:00","19.1","89.8","1.9"
"Helsinki Kumpula","2024","8","17","10:00","20.1","85.3","3.9"
"Helsinki Kumpula","2024","8","17","11:00","21.4","79.6","6.7"
"Helsinki Kumpula","2024","8","17","12:00","22.7","71.1","8.7"
"Helsinki Kumpula","2024","8","17","13:00","22.6","70.8","8.8"
"Helsinki Kumpula","2024","8","17","14:00","22.2","68.2","9.9"
"Helsinki Kumpula","2024","8","17","15:00","22.2","61.8","11.3"
"Helsinki Kumpula","2024","8","17","16:00","21.3","61.4","10.2"
"Helsinki Kumpula","2024","8","17","17:00","21.7","50.9","8.2"
"Helsinki Kumpula","2024","8","17","18:00","20.6","62.1","7.4"
"Helsinki Kumpula","2024","8","17","19:00","21.7","60.2","6.8"
"Helsinki Kumpula","2024","8","17","20:00","20.3","66.1","7.2"
"Helsinki Kumpula","2024","8","17","21:00","18.6","76.1","6.1"
"Helsinki Kumpula","2024","8","17","22:00","17.7","75.7","6.2"
"Helsinki Kumpula","2024","8","17","23:00","16.8","76.8","7.1"
"Helsinki Kumpula","2024","8","18","00:00","15.8","80.1","7.8"
"Helsinki Kumpula","2024","8","18","01:00","14.6","85.4","5.4"
"Helsinki Kumpula","2024","8","18","02:00","13.9","90.2","4.7"
"Helsinki Kumpula","2024","8","18","03:00","13.8","92.5","5.5"
"Helsinki Kumpula","2024","8","18","04:00","13.2","94.7","4.9"
"Helsinki Kumpula","2024","8","18","05:00","12.6","97.7","4"
"Helsinki Kumpula","2024","8","18","06:00","12.5","98.5","4.1"
"Helsinki Kumpula","2024","8","18","07:00","13","99.1","2.7"
"Helsinki Kumpula","2024","8","18","08:00","14.9","93.4","2.8"
"Helsinki Kumpula","2024","8","18","09:00","16.8","83.8","3"
"Helsinki Kumpula","2024","8","18","10:00","18.6","71.8","2.5"
"Helsinki Kumpula","2024","8","18","11:00","20.2","56.6","4.9"
"Helsinki Kumpula","2024","8","18","12:00","20.4","56.2","6.7"
"Helsinki Kumpula","2024","8","18","13:00","21.1","52.3","8.5"
"Helsinki Kumpula","2024","8","18","14:00","21.1","52.8","9.3"
"Helsinki Kumpula","2024","8","18","15:00","21","53.1","10.8"
"Helsinki Kumpula","2024","8","18","16:00","21.1","54.1","10.5"
"Helsinki Kumpula","2024","8","18","17:00","20.7","56","10.5"
"Helsinki Kumpula","2024","8","18","18:00","20.2","54.5","9.7"
"Helsinki Kumpula","2024","8","18","19:00","19.5","57.1","9.2"
"Helsinki Kumpula","2024","8","18","20:00","18.2","66","8.8"
"Helsinki Kumpula","2024","8","18","21:00","17.2","65.5","8.4"
"Helsinki Kumpula","2024","8","18","22:00","16.4","72.7","6.4"
"Helsinki Kumpula","2024","8","18","23:00","16.3","75.3","5.5"
"Helsinki Kumpula","2024","8","19","00:00","16.1","77.1","4.4"
"Helsinki Kumpula","2024","8","19","01:00","15.5","81","4.3"
"Helsinki Kumpula","2024","8","19","02:00","15.4","83.8","4.2"
"Helsinki Kumpula","2024","8","19","03:00","15.5","83.4","4.1"
"Helsinki Kumpula","2024","8","19","04:00","15.1","85.1","3.7"
"Helsinki Kumpula","2024","8","19","05:00","15.2","84.9","4.2"
"Helsinki Kumpula","2024","8","19","06:00","15.4","84.6","4.1"
"Helsinki Kumpula","2024","8","19","07:00","15.7","85.8","4.4"
"Helsinki Kumpula","2024","8","19","08:00","16.5","86.3","4.7"
"Helsinki Kumpula","2024","8","19","09:00","17.2","84.5","4.1"
"Helsinki Kumpula","2024","8","19","10:00","19","75.4","6.7"
"Helsinki Kumpula","2024","8","19","11:00","20.1","69.7","7.5"
"Helsinki Kumpula","2024","8","19","12:00","20.6","67.3","7.8"
"Helsinki Kumpula","2024","8","19","13:00","21.3","60.9","9.3"
"Helsinki Kumpula","2024","8","19","14:00","21.2","66","11.7"
"Helsinki Kumpula","2024","8","19","15:00","21.6","59.8","11.4"
"Helsinki Kumpula","2024","8","19","16:00","22.4","56.3","10.8"
"Helsinki Kumpula","2024","8","19","17:00","21.3","56","9.2"
"Helsinki Kumpula","2024","8","19","18:00","22","46.9","9"
"Helsinki Kumpula","2024","8","19","19:00","21.8","46.2","8.7"
"Helsinki Kumpula","2024","8","19","20:00","20.5","49.9","7.8"
"Helsinki Kumpula","2024","8","19","21:00","19.2","52.6","6.7"
"Helsinki Kumpula","2024","8","19","22:00","17","62.1","4.5"
"Helsinki Kumpula","2024","8","19","23:00","15.3","69.4","3.9"
"Helsinki Kumpula","2024","8","20","00:00","14.2","74.7","3.5"
"Helsinki Kumpula","2024","8","20","01:00","13.4","78.8","2.8"
"Helsinki Kumpula","2024","8","20","02:00","13","82.1","2.8"
"Helsinki Kumpula","2024","8","20","03:00","12.5","86.5","2.3"
"Helsinki Kumpula","2024","8","20","04:00","11.9","89.9","2.9"
"Helsinki Kumpula","2024","8","20","05:00","11.1","92.4","2.8"
"Helsinki Kumpula","2024","8","20","06:00","10.6","95","2.8"
"Helsinki Kumpula","2024","8","20","07:00","10.4","96.1","3.1"
"Helsinki Kumpula","2024","8","20","08:00","12.9","87.9","2"
"Helsinki Kumpula","2024","8","20","09:00","15","78.2","1.8"
"Helsinki Kumpula","2024","8","20","10:00","17.4","69","1.9"
"Helsinki Kumpula","2024","8","20","11:00","19.1","61","2.7"
"Helsinki Kumpula","2024","8","20","12:00","19.9","58.1","5.2"
"Helsinki Kumpula","2024","8","20","13:00","20.5","56.6","5.5"
"Helsinki Kumpula","2024","8","20","14:00","20.2","61.4","6"
"Helsinki Kumpula","2024","8","20","15:00","20.3","64","6.2"
"Helsinki Kumpula","2024","8","20","16:00","21","57.4","5.9"
"Helsinki Kumpula","2024","8","20","17:00","20.9","56.1","5.4"
"Helsinki Kumpula","2024","8","20","18:00","20.8","53.9","4.3"
"Helsinki Kumpula","2024","8","20","19:00","20","48.5","4"
"Helsinki Kumpula","2024","8","20","20:00","18.2","66","4.9"
"Helsinki Kumpula","2024","8","20","21:00","17.5","73.3","4.2"
"Helsinki Kumpula","2024","8","20","22:00","17","76","3.4"
"Helsinki Kumpula","2024","8","20","23:00","16.5","81.6","3.3"
"Helsinki Kumpula","2024","8","21","00:00","16.4","83.8","3.7"
"Helsinki Kumpula","2024","8","21","01:00","16.3","87.6","4"
"Helsinki Kumpula","2024","8","21","02:00","17.3","87.3","5.4"
"Helsinki Kumpula","2024","8","21","03:00","17.1","83","5"
"Helsinki Kumpula","2024","8","21","04:00","16.6","85.9","4.7"
"Helsinki Kumpula","2024","8","21","05:00","16.5","85.1","4.7"
"Helsinki Kumpula","2024","8","21","06:00","15.9","89.6","3.9"
"Helsinki Kumpula","2024","8","21","07:00","16.2","91.8","4.4"
"Helsinki Kumpula","2024","8","21","08:00","18.1","81.1","5.8"
"Helsinki Kumpula","2024","8","21","09:00","19.9","71.9","6.1"
"Helsinki Kumpula","2024","8","21","10:00","20.9","67.2","8.5"
"Helsinki Kumpula","2024","8","21","11:00","21","64.8","9.7"
"Helsinki Kumpula","2024","8","21","12:00","21.9","59.7","9.5"
"Helsinki Kumpula","2024","8","21","13:00","22.4","59.2","10.1"
"Helsinki Kumpula","2024","8","21","14:00","21.1","70","10.7"
"Helsinki Kumpula","2024","8","21","15:00","20.7","71.8","11.2"
"Helsinki Kumpula","2024","8","21","16:00","20.6","70.6","11.9"
"Helsinki Kumpula","2024","8","21","17:00","21.1","70","12.3"
"Helsinki Kumpula","2024","8","21","18:00","21","70.5","11.7"
"Helsinki Kumpula","2024","8","21","19:00","20.8","70.9","11.2"
"Helsinki Kumpula","2024","8","21","20:00","20.3","72.9","11.6"
"Helsinki Kumpula","2024","8","21","21:00","20","76.4","10.9"
"Helsinki Kumpula","2024","8","21","22:00","20","78.5","9.5"
"Helsinki Kumpula","2024","8","21","23:00","20","78.6","9.4"
"Helsinki Kumpula","2024","8","22","00:00","20","77.7","10.1"
"Helsinki Kumpula","2024","8","22","01:00","19.6","81.6","10.1"
"Helsinki Kumpula","2024","8","22","02:00","19.5","84.3","9.8"
"Helsinki Kumpula","2024","8","22","03:00","19.5","86","8.9"
"Helsinki Kumpula","2024","8","22","04:00","19.3","89.5","6.7"
"Helsinki Kumpula","2024","8","22","05:00","19.1","92.3","6.7"
"Helsinki Kumpula","2024","8","22","06:00","18.8","97.6","5.7"
