"Observation station","Year","Month","Day","Time [Local time]","Air temperature mean [°C]","Relative humidity mean [%]","Gust speed mean [m/s]"
"Porvoo Emäsalo","2024","8","2","08:00","16.2","92.6","8.1"
"Porvoo Emäsalo","2024","8","2","09:00","16.7","90.3","8.3"
"Porvoo Emäsalo","2024","8","2","10:00","17.3","86.7","8.1"
"Porvoo Emäsalo","2024","8","2","11:00","17.8","83.5","6.9"
"Porvoo Emäsalo","2024","8","2","12:00","18.9","78.1","6.3"
"Porvoo Emäsalo","2024","8","2","13:00","20","72.2","5.2"
"Porvoo Emäsalo","2024","8","2","14:00","19.9","72.7","5.3"
"Porvoo Emäsalo","2024","8","2","15:00","19.3","76.5","7.7"
"Porvoo Emäsalo","2024","8","2","16:00","19.9","75.9","6.2"
"Porvoo Emäsalo","2024","8","2","17:00","19.4","81","6"
"Porvoo Emäsalo","2024","8","2","18:00","18.8","87.5","3.8"
"Porvoo Emäsalo","2024","8","2","19:00","19.4","80.2","4.2"
"Porvoo Emäsalo","2024","8","2","20:00","17.9","90.8","5.7"
"Porvoo Emäsalo","2024","8","2","21:00","17.3","95.3","4.2"
"Porvoo Emäsalo","2024","8","2","22:00","17.2","94.3","3.9"
"Porvoo Emäsalo","2024","8","2","23:00","16.7","96.9","3.4"
"Porvoo Emäsalo","2024","8","3","00:00","16.3","97.9","3.9"
"Porvoo Emäsalo","2024","8","3","01:00","16.1","97.2","3.5"
"Porvoo Emäsalo","2024","8","3","02:00","15.8","97.8","4.6"
"Porvoo Emäsalo","2024","8","3","03:00","15.9","97.2","2.5"
"Porvoo Emäsalo","2024","8","3","04:00","15.8","98","3.3"
"Porvoo Emäsalo","2024","8","3","05:00","15.7","98","3.1"
"Porvoo Emäsalo","2024","8","3","06:00","15.7","98.3","2.8"
"Porvoo Emäsalo","2024","8","3","07:00","16","98.1","2.7"
"Porvoo Emäsalo","2024","8","3","08:00","16.2","97.5","4.1"
"Porvoo Emäsalo","2024","8","3","09:00","16.2","95.8","4.3"
"Porvoo Emäsalo","2024","8","3","10:00","16.8","95.2","2.8"
"Porvoo Emäsalo","2024","8","3","11:00","17.8","92.6","3.4"
"Porvoo Emäsalo","2024","8","3","12:00","19.1","80.4","3.6"
"Porvoo Emäsalo","2024","8","3","13:00","19.7","78.3","2.3"
"Porvoo Emäsalo","2024","8","3","14:00","19.5","81.1","2.9"
"Porvoo Emäsalo","2024","8","3","15:00","18.3","86.8","2.8"
"Porvoo Emäsalo","2024","8","3","16:00","18.7","82.2","1.8"
"Porvoo Emäsalo","2024","8","3","17:00","19.5","79.9","2.3"
"Porvoo Emäsalo","2024","8","3","18:00","19.8","80.7","3.9"
"Porvoo Emäsalo","2024","8","3","19:00","18.3","88.9","3.8"
"Porvoo Emäsalo","2024","8","3","20:00","18.1","88.6","4.2"
"Porvoo Emäsalo","2024","8","3","21:00","17.7","90.5","4.5"
"Porvoo Emäsalo","2024","8","3","22:00","17.3","93.5","3.4"
"Porvoo Emäsalo","2024","8","3","23:00","17.3","94.2","3.5"
"Porvoo Emäsalo","2024","8","4","00:00","17","96.4","5.1"
"Porvoo Emäsalo","2024","8","4","01:00","16.8","96.5","6.1"
"Porvoo Emäsalo","2024","8","4","02:00","16.9","97.4","5.2"
"Porvoo Emäsalo","2024","8","4","03:00","16.4","98.2","4.6"
"Porvoo Emäsalo","2024","8","4","04:00","16.2","98.9","5"
"Porvoo Emäsalo","2024","8","4","05:00","15.8","99.2","5.2"
"Porvoo Emäsalo","2024","8","4","06:00","15.7","100","5.4"
"Porvoo Emäsalo","2024","8","4","07:00","15.8","99.2","5.8"
"Porvoo Emäsalo","2024","8","4","08:00","16","98.5","5"
"Porvoo Emäsalo","2024","8","4","09:00","16.5","97.7","4.6"
"Porvoo Emäsalo","2024","8","4","10:00","17.1","96.4","4.8"
"Porvoo Emäsalo","2024","8","4","11:00","17.9","93.5","4.8"
"Porvoo Emäsalo","2024","8","4","12:00","19.2","88","4.4"
"Porvoo Emäsalo","2024","8","4","13:00","20.1","82.7","5.3"
"Porvoo Emäsalo","2024","8","4","14:00","20.1","78.8","4.5"
"Porvoo Emäsalo","2024","8","4","15:00","20.8","75.7","3"
"Porvoo Emäsalo","2024","8","4","16:00","21","73.2","3.3"
"Porvoo Emäsalo","2024","8","4","17:00","20.3","73.8","4.2"
"Porvoo Emäsalo","2024","8","4","18:00","18.9","80.4","3.5"
"Porvoo Emäsalo","2024","8","4","19:00","19.2","79.8","3.8"
"Porvoo Emäsalo","2024","8","4","20:00","19.9","77.1","2.9"
"Porvoo Emäsalo","2024","8","4","21:00","18.9","83.8","3.1"
"Porvoo Emäsalo","2024","8","4","22:00","17.7","91.3","3.8"
"Porvoo Emäsalo","2024","8","4","23:00","17","95.2","3.8"
"Porvoo Emäsalo","2024","8","5","00:00","16.9","96.3","4"
"Porvoo Emäsalo","2024","8","5","01:00","16.8","97.1","4.8"
"Porvoo Emäsalo","2024","8","5","02:00","16.5","96.9","4.6"
"Porvoo Emäsalo","2024","8","5","03:00","16.2","97","4.9"
"Porvoo Emäsalo","2024","8","5","04:00","15.9","97.9","4.9"
"Porvoo Emäsalo","2024","8","5","05:00","15.8","98","5.1"
"Porvoo Emäsalo","2024","8","5","06:00","16","98.7","5.4"
"Porvoo Emäsalo","2024","8","5","07:00","15.8","100","4.6"
"Porvoo Emäsalo","2024","8","5","08:00","15.8","99.9","4.8"
"Porvoo Emäsalo","2024","8","5","09:00","16.4","98.1","5.8"
"Porvoo Emäsalo","2024","8","5","10:00","17.8","91.4","4.8"
"Porvoo Emäsalo","2024","8","5","11:00","18.6","88.6","4.7"
"Porvoo Emäsalo","2024","8","5","12:00","17.7","93.3","5.1"
"Porvoo Emäsalo","2024","8","5","13:00","18.8","89.4","4"
"Porvoo Emäsalo","2024","8","5","14:00","20.1","81.9","4.6"
"Porvoo Emäsalo","2024","8","5","15:00","20.6","74.8","3.2"
"Porvoo Emäsalo","2024","8","5","16:00","21.2","69.7","3.1"
"Porvoo Emäsalo","2024","8","5","17:00","21.3","70","2.9"
"Porvoo Emäsalo","2024","8","5","18:00","20.6","73.3","2"
"Porvoo Emäsalo","2024","8","5","19:00","19.6","83.3","3.5"
"Porvoo Emäsalo","2024","8","5","20:00","19","86.5","4.2"
"Porvoo Emäsalo","2024","8","5","21:00","18.5","89.9","3.3"
"Porvoo Emäsalo","2024","8","5","22:00","18","92.6","3.6"
"Porvoo Emäsalo","2024","8","5","23:00","18.1","87.3","4"
"Porvoo Emäsalo","2024","8","6","00:00","18","88.8","3.7"
"Porvoo Emäsalo","2024","8","6","01:00","18.3","91.6","3.6"
"Porvoo Emäsalo","2024","8","6","02:00","18.2","91","3.6"
"Porvoo Emäsalo","2024","8","6","03:00","18","89.3","3.9"
"Porvoo Emäsalo","2024","8","6","04:00","17.9","87.5","4.1"
"Porvoo Emäsalo","2024","8","6","05:00","17.9","87.3","4.8"
"Porvoo Emäsalo","2024","8","6","06:00","17.6","89.9","4.3"
"Porvoo Emäsalo","2024","8","6","07:00","18.1","89.3","4.6"
"Porvoo Emäsalo","2024","8","6","08:00","19","86.8","2.9"
"Porvoo Emäsalo","2024","8","6","09:00","19.5","85.1","2.2"
"Porvoo Emäsalo","2024","8","6","10:00","19.8","84.7","2.9"
"Porvoo Emäsalo","2024","8","6","11:00","19.7","83.7","6.2"
"Porvoo Emäsalo","2024","8","6","12:00","20.4","79.1","5.9"
"Porvoo Emäsalo","2024","8","6","13:00","21.1","75.3","5.8"
"Porvoo Emäsalo","2024","8","6","14:00","21.8","71.1","5.6"
"Porvoo Emäsalo","2024","8","6","15:00","20.7","74.6","4.4"
"Porvoo Emäsalo","2024","8","6","16:00","18.5","91.3","3.1"
"Porvoo Emäsalo","2024","8","6","17:00","19.3","85.6","2.2"
"Porvoo Emäsalo","2024","8","6","18:00","19.9","79.1","2.3"
"Porvoo Emäsalo","2024","8","6","19:00","20.2","78.9","3.2"
"Porvoo Emäsalo","2024","8","6","20:00","20.3","79.3","3.1"
"Porvoo Emäsalo","2024","8","6","21:00","19.5","83.2","3.1"
"Porvoo Emäsalo","2024","8","6","22:00","18.9","86.6","4.2"
"Porvoo Emäsalo","2024","8","6","23:00","17.8","78.3","6.3"
"Porvoo Emäsalo","2024","8","7","00:00","17.2","76.4","6.4"
"Porvoo Emäsalo","2024","8","7","01:00","16.5","78.3","7"
"Porvoo Emäsalo","2024","8","7","02:00","15.8","81.4","6.4"
"Porvoo Emäsalo","2024","8","7","03:00","15.1","84.1","5.4"
"Porvoo Emäsalo","2024","8","7","04:00","14.3","87.9","5.1"
"Porvoo Emäsalo","2024","8","7","05:00","14.3","89.1","5.8"
"Porvoo Emäsalo","2024","8","7","06:00","14.5","89.9","6"
"Porvoo Emäsalo","2024","8","7","07:00","14.7","89.8","5.5"
"Porvoo Emäsalo","2024","8","7","08:00","15.4","87.6","5"
"Porvoo Emäsalo","2024","8","7","09:00","16","86.8","4.8"
"Porvoo Emäsalo","2024","8","7","10:00","18","78.8","5"
"Porvoo Emäsalo","2024","8","7","11:00","18.9","72.5","5.2"
"Porvoo Emäsalo","2024","8","7","12:00","19.7","70.1","4.6"
"Porvoo Emäsalo","2024","8","7","13:00","20.1","67.8","3.4"
"Porvoo Emäsalo","2024","8","7","14:00","20.2","68.3","2.5"
"Porvoo Emäsalo","2024","8","7","15:00","20.3","68.7","2.8"
"Porvoo Emäsalo","2024","8","7","16:00","20.7","67","2.9"
"Porvoo Emäsalo","2024","8","7","17:00","21.1","66","3.1"
"Porvoo Emäsalo","2024","8","7","18:00","21","65.6","3.1"
"Porvoo Emäsalo","2024","8","7","19:00","20.7","64","2.8"
"Porvoo Emäsalo","2024","8","7","20:00","20.5","64.5","2.1"
"Porvoo Emäsalo","2024","8","7","21:00","20.2","66.3","2.1"
"Porvoo Emäsalo","2024","8","7","22:00","19.8","68.3","2.2"
"Porvoo Emäsalo","2024","8","7","23:00","19.1","74.3","2.5"
"Porvoo Emäsalo","2024","8","8","00:00","18.4","80.5","3.9"
"Porvoo Emäsalo","2024","8","8","01:00","18.1","84.4","4.6"
"Porvoo Emäsalo","2024","8","8","02:00","17.6","84.9","4.7"
"Porvoo Emäsalo","2024","8","8","03:00","16.7","89.1","4.2"
"Porvoo Emäsalo","2024","8","8","04:00","16.2","86.7","5.4"
"Porvoo Emäsalo","2024","8","8","05:00","16.2","85.6","5.5"
"Porvoo Emäsalo","2024","8","8","06:00","16.3","84.3","4.1"
"Porvoo Emäsalo","2024","8","8","07:00","16.2","86.4","2.7"
"Porvoo Emäsalo","2024","8","8","08:00","18.7","81.9","3.2"
"Porvoo Emäsalo","2024","8","8","09:00","19.8","81.8","2.2"
"Porvoo Emäsalo","2024","8","8","10:00","19.9","83.5","1.4"
"Porvoo Emäsalo","2024","8","8","11:00","21.6","78.4","2.6"
"Porvoo Emäsalo","2024","8","8","12:00","22.1","75.6","4.1"
"Porvoo Emäsalo","2024","8","8","13:00","22.9","71.9","6.3"
"Porvoo Emäsalo","2024","8","8","14:00","23.1","70.3","6.6"
"Porvoo Emäsalo","2024","8","8","15:00","22.7","68.5","6.2"
"Porvoo Emäsalo","2024","8","8","16:00","22.7","66.8","5.5"
"Porvoo Emäsalo","2024","8","8","17:00","22.4","66.8","5.3"
"Porvoo Emäsalo","2024","8","8","18:00","22.1","68","5.2"
"Porvoo Emäsalo","2024","8","8","19:00","21.7","69.6","5"
"Porvoo Emäsalo","2024","8","8","20:00","21.1","68","5.2"
"Porvoo Emäsalo","2024","8","8","21:00","20.4","68.6","4.6"
"Porvoo Emäsalo","2024","8","8","22:00","20","72.1","5"
"Porvoo Emäsalo","2024","8","8","23:00","19.9","74.3","4.9"
"Porvoo Emäsalo","2024","8","9","00:00","19.8","75.4","5.7"
"Porvoo Emäsalo","2024","8","9","01:00","19.7","75","6.1"
"Porvoo Emäsalo","2024","8","9","02:00","19.6","75.4","6.9"
"Porvoo Emäsalo","2024","8","9","03:00","19.5","75.2","6.8"
"Porvoo Emäsalo","2024","8","9","04:00","19.5","78.5","6.2"
"Porvoo Emäsalo","2024","8","9","05:00","19.4","79.2","5.9"
"Porvoo Emäsalo","2024","8","9","06:00","19.3","84.2","6.1"
"Porvoo Emäsalo","2024","8","9","07:00","19.8","83","5.9"
"Porvoo Emäsalo","2024","8","9","08:00","21.1","75.9","5.7"
"Porvoo Emäsalo","2024","8","9","09:00","21.3","75.3","5.6"
"Porvoo Emäsalo","2024","8","9","10:00","21.8","73.9","5.2"
"Porvoo Emäsalo","2024","8","9","11:00","22.2","73.2","5.4"
"Porvoo Emäsalo","2024","8","9","12:00","23.1","70.4","6"
"Porvoo Emäsalo","2024","8","9","13:00","23.3","65.8","6.4"
"Porvoo Emäsalo","2024","8","9","14:00","23.3","64.8","6.1"
"Porvoo Emäsalo","2024","8","9","15:00","23.6","68.5","5.7"
"Porvoo Emäsalo","2024","8","9","16:00","23.8","70.8","7"
"Porvoo Emäsalo","2024","8","9","17:00","23.1","76.1","9.1"
"Porvoo Emäsalo","2024","8","9","18:00","22.4","79.9","9.3"
"Porvoo Emäsalo","2024","8","9","19:00","22.1","81.7","9.6"
"Porvoo Emäsalo","2024","8","9","20:00","22","80.6","9.8"
"Porvoo Emäsalo","2024","8","9","21:00","21.8","83.8","9.6"
"Porvoo Emäsalo","2024","8","9","22:00","21.3","83","11.8"
"Porvoo Emäsalo","2024","8","9","23:00","20.9","83.3","12.3"
"Porvoo Emäsalo","2024","8","10","00:00","20.9","85","10"
"Porvoo Emäsalo","2024","8","10","01:00","20.8","85.3","8.9"
"Porvoo Emäsalo","2024","8","10","02:00","20.7","85.6","9"
"Porvoo Emäsalo","2024","8","10","03:00","20.4","84.3","9"
"Porvoo Emäsalo","2024","8","10","04:00","20","86.5","8.8"
"Porvoo Emäsalo","2024","8","10","05:00","19.7","86.2","8.3"
"Porvoo Emäsalo","2024","8","10","06:00","19.7","79.9","9.6"
"Porvoo Emäsalo","2024","8","10","07:00","19.7","79.9","10.8"
"Porvoo Emäsalo","2024","8","10","08:00","20","81.8","12.6"
"Porvoo Emäsalo","2024","8","10","09:00","19","87.6","12.8"
"Porvoo Emäsalo","2024","8","10","10:00","17.9","94.6","13.1"
"Porvoo Emäsalo","2024","8","10","11:00","18.1","96.7","13.9"
"Porvoo Emäsalo","2024","8","10","12:00","18.6","91.9","15.8"
"Porvoo Emäsalo","2024","8","10","13:00","18","89.6","12.4"
"Porvoo Emäsalo","2024","8","10","14:00","19.5","80.9","16.4"
"Porvoo Emäsalo","2024","8","10","15:00","19.6","76.9","18.9"
"Porvoo Emäsalo","2024","8","10","16:00","19.6","74.4","20.4"
"Porvoo Emäsalo","2024","8","10","17:00","19.5","73.2","20.3"
"Porvoo Emäsalo","2024","8","10","18:00","19.4","71.7","19.3"
"Porvoo Emäsalo","2024","8","10","19:00","19.4","70.3","18.3"
"Porvoo Emäsalo","2024","8","10","20:00","19.3","72.7","16.2"
"Porvoo Emäsalo","2024","8","10","21:00","18.9","71.1","11.7"
"Porvoo Emäsalo","2024","8","10","22:00","18.7","70.5","11.3"
"Porvoo Emäsalo","2024","8","10","23:00","18.5","71.4","10.8"
"Porvoo Emäsalo","2024","8","11","00:00","17.9","72.5","7.7"
"Porvoo Emäsalo","2024","8","11","01:00","18","77.2","8.7"
"Porvoo Emäsalo","2024","8","11","02:00","18.1","78.1","10.1"
"Porvoo Emäsalo","2024","8","11","03:00","17.9","77.4","10.2"
"Porvoo Emäsalo","2024","8","11","04:00","17.1","73.6","10.8"
"Porvoo Emäsalo","2024","8","11","05:00","16.8","69.5","9.3"
"Porvoo Emäsalo","2024","8","11","06:00","16.6","72","9.9"
"Porvoo Emäsalo","2024","8","11","07:00","15.8","75","9.9"
"Porvoo Emäsalo","2024","8","11","08:00","15.3","76.7","6.1"
"Porvoo Emäsalo","2024","8","11","09:00","16.5","71.3","6.1"
"Porvoo Emäsalo","2024","8","11","10:00","17.5","69.3","7.9"
"Porvoo Emäsalo","2024","8","11","11:00","18.6","72.2","8"
"Porvoo Emäsalo","2024","8","11","12:00","19.7","69.2","8.3"
"Porvoo Emäsalo","2024","8","11","13:00","19.4","73.3","11.1"
"Porvoo Emäsalo","2024","8","11","14:00","18.2","77.3","10"
"Porvoo Emäsalo","2024","8","11","15:00","19","68.9","8.1"
"Porvoo Emäsalo","2024","8","11","16:00","18.7","73.5","9.8"
"Porvoo Emäsalo","2024","8","11","17:00","19.2","71.8","4.9"
"Porvoo Emäsalo","2024","8","11","18:00","18.6","73.2","9.9"
"Porvoo Emäsalo","2024","8","11","19:00","18.4","71.4","10.1"
"Porvoo Emäsalo","2024","8","11","20:00","18.2","72.3","7.9"
"Porvoo Emäsalo","2024","8","11","21:00","18","72.1","7.5"
"Porvoo Emäsalo","2024","8","11","22:00","18","74.1","11.6"
"Porvoo Emäsalo","2024","8","11","23:00","16.8","76.1","14.1"
"Porvoo Emäsalo","2024","8","12","00:00","15.4","84.5","12.9"
"Porvoo Emäsalo","2024","8","12","01:00","15.3","84.8","12.6"
"Porvoo Emäsalo","2024","8","12","02:00","15.3","82.2","13.4"
"Porvoo Emäsalo","2024","8","12","03:00","15.3","82","12.4"
"Porvoo Emäsalo","2024","8","12","04:00","15.2","81.5","11.8"
"Porvoo Emäsalo","2024","8","12","05:00","15","80.4","12.4"
"Porvoo Emäsalo","2024","8","12","06:00","14.9","79.7","11.2"
"Porvoo Emäsalo","2024","8","12","07:00","14.8","77.5","12.6"
"Porvoo Emäsalo","2024","8","12","08:00","14.8","78.7","13.1"
"Porvoo Emäsalo","2024","8","12","09:00","14.7","79.7","13.1"
"Porvoo Emäsalo","2024","8","12","10:00","15.1","79","12.7"
"Porvoo Emäsalo","2024","8","12","11:00","15.7","76.1","12.1"
"Porvoo Emäsalo","2024","8","12","12:00","16.3","73.1","11.2"
"Porvoo Emäsalo","2024","8","12","13:00","16.1","76.4","12"
"Porvoo Emäsalo","2024","8","12","14:00","14.6","90.1","9.6"
"Porvoo Emäsalo","2024","8","12","15:00","15.8","84.1","9.4"
"Porvoo Emäsalo","2024","8","12","16:00","16.6","81.9","8"
"Porvoo Emäsalo","2024","8","12","17:00","16.5","85.2","5.9"
"Porvoo Emäsalo","2024","8","12","18:00","17.2","78.6","3.4"
"Porvoo Emäsalo","2024","8","12","19:00","17.4","76.9","2.2"
"Porvoo Emäsalo","2024","8","12","20:00","18","73.8","1.5"
"Porvoo Emäsalo","2024","8","12","21:00","17.5","77.2","2.3"
"Porvoo Emäsalo","2024","8","12","22:00","15.5","85.4","3.2"
"Porvoo Emäsalo","2024","8","12","23:00","14.9","84.5","3.7"
"Porvoo Emäsalo","2024","8","13","00:00","14.4","89.7","4.8"
"Porvoo Emäsalo","2024","8","13","01:00","14.4","89.6","4.6"
"Porvoo Emäsalo","2024","8","13","02:00","14.1","90.9","5.6"
"Porvoo Emäsalo","2024","8","13","03:00","13.9","89.1","5.1"
"Porvoo Emäsalo","2024","8","13","04:00","13.4","90.6","4.8"
"Porvoo Emäsalo","2024","8","13","05:00","13.3","92.1","5.1"
"Porvoo Emäsalo","2024","8","13","06:00","13.1","92","5.5"
"Porvoo Emäsalo","2024","8","13","07:00","13.7","89.7","5.6"
"Porvoo Emäsalo","2024","8","13","08:00","15.6","83.4","5.2"
"Porvoo Emäsalo","2024","8","13","09:00","17.6","75.7","4.3"
"Porvoo Emäsalo","2024","8","13","10:00","19.3","74","4.4"
"Porvoo Emäsalo","2024","8","13","11:00","20.7","66.1","5.6"
"Porvoo Emäsalo","2024","8","13","12:00","22","63.2","5.6"
"Porvoo Emäsalo","2024","8","13","13:00","22.4","59.4","5.5"
"Porvoo Emäsalo","2024","8","13","14:00","22.7","57.3","5.2"
"Porvoo Emäsalo","2024","8","13","15:00","22.3","66.1","5.9"
"Porvoo Emäsalo","2024","8","13","16:00","22.3","67","7.7"
"Porvoo Emäsalo","2024","8","13","17:00","21.9","69.1","8.3"
"Porvoo Emäsalo","2024","8","13","18:00","21.6","73.3","7.7"
"Porvoo Emäsalo","2024","8","13","19:00","21.4","74.6","7.1"
"Porvoo Emäsalo","2024","8","13","20:00","21.4","77.3","4.7"
"Porvoo Emäsalo","2024","8","13","21:00","21.1","76.6","3.6"
"Porvoo Emäsalo","2024","8","13","22:00","19.8","76.9","3.7"
"Porvoo Emäsalo","2024","8","13","23:00","18.5","77","4.5"
"Porvoo Emäsalo","2024","8","14","00:00","17.7","80.8","4.5"
"Porvoo Emäsalo","2024","8","14","01:00","17.4","83.2","4.6"
"Porvoo Emäsalo","2024","8","14","02:00","17","85.5","4.1"
"Porvoo Emäsalo","2024","8","14","03:00","17.3","81.9","4.8"
"Porvoo Emäsalo","2024","8","14","04:00","16.7","84.1","5"
"Porvoo Emäsalo","2024","8","14","05:00","16","86.9","4.5"
"Porvoo Emäsalo","2024","8","14","06:00","15.7","87.7","3.9"
"Porvoo Emäsalo","2024","8","14","07:00","16.2","84.9","3.6"
"Porvoo Emäsalo","2024","8","14","08:00","17.6","77.1","2.8"
"Porvoo Emäsalo","2024","8","14","09:00","18","79.9","3.5"
"Porvoo Emäsalo","2024","8","14","10:00","18.9","75.4","2.8"
"Porvoo Emäsalo","2024","8","14","11:00","19.8","73.1","2.6"
"Porvoo Emäsalo","2024","8","14","12:00","21","73.5","4"
"Porvoo Emäsalo","2024","8","14","13:00","20.9","76.2","5.3"
"Porvoo Emäsalo","2024","8","14","14:00","20.8","76.6","7.2"
"Porvoo Emäsalo","2024","8","14","15:00","21.3","74.4","7.4"
"Porvoo Emäsalo","2024","8","14","16:00","21.5","74.7","8.4"
"Porvoo Emäsalo","2024","8","14","17:00","21.4","74.6","8.9"
"Porvoo Emäsalo","2024","8","14","18:00","21.2","76.2","8.7"
"Porvoo Emäsalo","2024","8","14","19:00","21.1","78.5","7.6"
"Porvoo Emäsalo","2024","8","14","20:00","20.9","77.8","7.2"
"Porvoo Emäsalo","2024","8","14","21:00","20.6","79.7","6.2"
"Porvoo Emäsalo","2024","8","14","22:00","19.9","84.8","5.6"
"Porvoo Emäsalo","2024","8","14","23:00","19.4","87.7","5.1"
"Porvoo Emäsalo","2024","8","15","00:00","18.9","90.9","4.2"
"Porvoo Emäsalo","2024","8","15","01:00","18.8","89.2","4.9"
"Porvoo Emäsalo","2024","8","15","02:00","17.5","89.5","4.4"
"Porvoo Emäsalo","2024","8","15","03:00","17.7","85.8","4.4"
"Porvoo Emäsalo","2024","8","15","04:00","17","83.7","4.1"
"Porvoo Emäsalo","2024","8","15","05:00","16.8","87","2.9"
"Porvoo Emäsalo","2024","8","15","06:00","17","89.2","2.5"
"Porvoo Emäsalo","2024","8","15","07:00","17.3","88.5","4"
"Porvoo Emäsalo","2024","8","15","08:00","17.7","85.7","4.3"
"Porvoo Emäsalo","2024","8","15","09:00","18.4","82.4","3"
"Porvoo Emäsalo","2024","8","15","10:00","19.7","74.7","3.6"
"Porvoo Emäsalo","2024","8","15","11:00","20.4","70.4","5.1"
"Porvoo Emäsalo","2024","8","15","12:00","20.5","71.1","6.1"
"Porvoo Emäsalo","2024","8","15","13:00","20.7","76.1","5.2"
"Porvoo Emäsalo","2024","8","15","14:00","20.9","74.1","5.7"
"Porvoo Emäsalo","2024","8","15","15:00","21.4","70.8","6.4"
"Porvoo Emäsalo","2024","8","15","16:00","21.6","67.2","5.9"
"Porvoo Emäsalo","2024","8","15","17:00","21.8","65.7","4.8"
"Porvoo Emäsalo","2024","8","15","18:00","21.9","65.7","3.4"
"Porvoo Emäsalo","2024","8","15","19:00","21.4","69.2","2.6"
"Porvoo Emäsalo","2024","8","15","20:00","20.8","71.3","2.5"
"Porvoo Emäsalo","2024","8","15","21:00","20.1","77.9","3.9"
"Porvoo Emäsalo","2024","8","15","22:00","20","85.2","5.8"
"Porvoo Emäsalo","2024","8","15","23:00","20","84.9","6.7"
"Porvoo Emäsalo","2024","8","16","00:00","19.9","86","7.1"
"Porvoo Emäsalo","2024","8","16","01:00","19.9","87.1","7.1"
"Porvoo Emäsalo","2024","8","16","02:00","19.8","86.7","7"
"Porvoo Emäsalo","2024","8","16","03:00","19.4","87.7","5.5"
"Porvoo Emäsalo","2024","8","16","04:00","19.1","86.4","5"
"Porvoo Emäsalo","2024","8","16","05:00","19.2","87.4","7.1"
"Porvoo Emäsalo","2024","8","16","06:00","19.2","88.1","8.1"
"Porvoo Emäsalo","2024","8","16","07:00","19.6","85","8.4"
"Porvoo Emäsalo","2024","8","16","08:00","20","81.9","8.9"
"Porvoo Emäsalo","2024","8","16","09:00","20.1","80.5","9.9"
"Porvoo Emäsalo","2024","8","16","10:00","20","80.9","9.4"
"Porvoo Emäsalo","2024","8","16","11:00","20","83","7.6"
"Porvoo Emäsalo","2024","8","16","12:00","20.5","79.9","7.8"
"Porvoo Emäsalo","2024","8","16","13:00","20.5","79.7","8.5"
"Porvoo Emäsalo","2024","8","16","14:00","20.8","81.1","7.6"
"Porvoo Emäsalo","2024","8","16","15:00","20.7","84","7.2"
"Porvoo Emäsalo","2024","8","16","16:00","20.7","84.8","8.3"
"Porvoo Emäsalo","2024","8","16","17:00","20.5","87.4","10.1"
"Porvoo Emäsalo","2024","8","16","18:00","20.1","91.2","9.9"
"Porvoo Emäsalo","2024","8","16","19:00","20","91.3","10.2"
"Porvoo Emäsalo","2024","8","16","20:00","19.8","90.1","8.9"
"Porvoo Emäsalo","2024","8","16","21:00","19.6","89","8.3"
"Porvoo Emäsalo","2024","8","16","22:00","19.4","88","7.9"
"Porvoo Emäsalo","2024","8","16","23:00","19.2","89","9"
"Porvoo Emäsalo","2024","8","17","00:00","19.2","88","10.4"
"Porvoo Emäsalo","2024","8","17","01:00","19","87.1","9.6"
"Porvoo Emäsalo","2024","8","17","02:00","18.8","86.8","8.8"
"Porvoo Emäsalo","2024","8","17","03:00","18.7","89.6","8.6"
"Porvoo Emäsalo","2024","8","17","04:00","18.5","90.8","7.1"
"Porvoo Emäsalo","2024","8","17","05:00","18.4","91.6","5.4"
"Porvoo Emäsalo","2024","8","17","06:00","18.3","92.3","4.7"
"Porvoo Emäsalo","2024","8","17","07:00","18.3","93","4.1"
"Porvoo Emäsalo","2024","8","17","08:00","18.4","90.7","3.8"
"Porvoo Emäsalo","2024","8","17","09:00","18.6","88.4","2"
"Porvoo Emäsalo","2024","8","17","10:00","19.1","86.8","1.7"
"Porvoo Emäsalo","2024","8","17","11:00","19.7","87.7","4.9"
"Porvoo Emäsalo","2024","8","17","12:00","20.4","84.9","7.9"
"Porvoo Emäsalo","2024","8","17","13:00","21","81.5","8.7"
"Porvoo Emäsalo","2024","8","17","14:00","20.8","81","11.1"
"Porvoo Emäsalo","2024","8","17","15:00","20.9","74.6","12.4"
"Porvoo Emäsalo","2024","8","17","16:00","20.7","68.1","13"
"Porvoo Emäsalo","2024","8","17","17:00","20.8","67.3","11.5"
"Porvoo Emäsalo","2024","8","17","18:00","19.8","71.2","11.9"
"Porvoo Emäsalo","2024","8","17","19:00","20","70.9","9.2"
"Porvoo Emäsalo","2024","8","17","20:00","19.9","74.4","8.4"
"Porvoo Emäsalo","2024","8","17","21:00","19.3","80.7","10.1"
"Porvoo Emäsalo","2024","8","17","22:00","18.8","82","11.4"
"Porvoo Emäsalo","2024","8","17","23:00","18.3","84.5","10.9"
"Porvoo Emäsalo","2024","8","18","00:00","17.9","83.1","10.2"
"Porvoo Emäsalo","2024","8","18","01:00","17.2","77.7","9.5"
"Porvoo Emäsalo","2024","8","18","02:00","16.5","79.9","8.4"
"Porvoo Emäsalo","2024","8","18","03:00","16.1","84.4","7.2"
"Porvoo Emäsalo","2024","8","18","04:00","16.1","85.2","8"
"Porvoo Emäsalo","2024","8","18","05:00","15.5","87.5","6.9"
"Porvoo Emäsalo","2024","8","18","06:00","15.1","89","5.6"
