19,
21,
21,
21,
23,
23,
23,
21,
19,
21,
19,
21,
23,
27,
27,
28,
30,
30,
32,
32,
32,
32,
34,
34,
34,
36,
36,
36,
36,
36,
36,
34,
34,
34,
34,
34,
34,
32,
30,
30,
30,
28,
28,
27,
27,
27,
23,
23,
21,
21,
21,
19,
19,
19,
18,
18,
21,
27,
28,
30,
32,
34,
36,
37,
37,
37,
39,
39,
39,
39,
39,
39,
41,
41,
41,
41,
41,
39,
39,
37,
37,
36,
36,
34,
34,
32,
30,
30,
28,
27,
27,
25,
23,
23,
21,
21,
19,
19,
19,
18,
18,
18,
21,
25,
27,
28,
34,
34,
41,
37,
37,
39,
39,
39,
39,
41,
41,
39,
39,
39,
39,
39,
41,
39,
39,
39,
37,
36,
34,
32,
28,
28,
27,
25,
25,
25,
23,
23,
23,
23,
21,
21,
21,
21,
19,
21,
19,
21,
21,
19,
21,
27,
28,
32,
36,
36,
37,
39,
39,
39,
39,
39,
41,
41,
41,
41,
41,
41,
41,
41,
41,
39,
37,
36,
36,
34,
32,
30,
28,
28,
27,
27,
25,
25,
23,
23,
23,
21,
21,
21,
19,
19,
19,
19,
19,
19,
21,
23,
23,
23,
25,
27,
30,
36,
37,
37,
39,
39,
41,
41,
41,
39,
39,
41,
43,
43,
43,
43,
43,
43,
43,
43,
43,
39,
37,
37,
37,
36,
36,
36,
36,
34,
32,
32,
32,
32,
30,
30,
28,
28,
28,
27,
27,
27,
27,
25,
27,
27,
27,
28,
28,
28,
30,
32,
32,
32,
34,
34,
36,
36,
36,
37,
37,
37,
37,
37,
37,
37,
37,
37,
36,
34,
30,
30,
27,
27,
25,
25,
23,
21,
21,
21,
21,
19,
19,
19,
19,
19,
18,
18,
18,
18,
18,
19,
23,
27,
30,
32,
32,
32,
32,
32,
32,
34,
34,
34,
34,
34,
36,
36,
36,
36,
36,
32,
32,
32,
32,
32,
32,
32,
32,
30,
30,
30,
30,
30,
30,
30,
30,
30,
30,
30,
30,
30,
28,
28,
